cAnnee,cCodeNiv,cCodeStru,cPeriode,cTypeRapport,cEJVVM_0609a,cEJVVM_1014a,cEJVVM_1524a,cEJVVM_TOTAL,cEJPBSAN_0609a,cEJPBSAN_1014a,cEJPBSAN_1524a,cEJPBSAN_TOTAL,cTESTKIT_NECHEFF,cTESTKIT_NTPOS,cFER_F,cFER_G,cFAF_F,cFAF_G
2017,350143,350141049,12,21,,,,,,,,,,,,,,
2017,350144,350141050,1,21,,,,,,,,,,,,,,
2017,350144,350141050,2,21,,,,,,,,,,,,,,
2017,350144,350141050,3,21,,,,,,,,,,,,,,
2017,350144,350141050,4,21,,,,,,,,,,,,,,
2017,350144,350141050,5,21,,,,,,,,,,,,,,
2017,350144,350141050,6,21,,,,,,,,,,,,,,
2017,350144,350141050,7,21,,,,,,,,,,,,,,
2017,350144,350141050,8,21,,,,,,,,,,,,,,
2017,350144,350141050,9,21,,,,,,,,,,,,,,
2017,350144,350141050,10,21,,,,,,,,,,,,,,
2017,350144,350141050,11,21,,,,,,,,,,,,,,
2017,350144,350141050,12,21,,,,,,,,,,,,,,
2017,350145,350141051,1,21,,,,,,,,,,,,,,
2017,350145,350141051,2,21,,,,,,,,,,,,,,
2017,350145,350141051,3,21,,,,,,,,,,,,,,
2017,350145,350141051,4,21,,,,,,,,,,,,,,
2017,350145,350141051,5,21,,,,,,,,,,,,,,
2017,350145,350141051,6,21,,,,,,,,,,,,,,
2017,350145,350141051,7,21,,,,,,,,,,,,,,
2017,350145,350141051,8,21,,,,,,,,,,,,,,
2017,350145,350141051,9,21,,,,,,,,,,,,,,
2017,350145,350141051,10,21,,,,,,,,,,,,,,
2017,350145,350141051,11,21,,,,,,,,,,,,,,
2017,350145,350141051,12,21,,,,,,,,,,,,,,
2017,350201,350241001,2,21,,,,,,,,,,,,,,
2017,350201,350242002,3,21,,,,,,,,,,,,,,
2017,350201,350242002,6,21,,,,,,,,,,,,,,
2017,350202,350241004,4,21,,,,,,,,,,,,,,
2017,350202,350251005,1,21,,,,,,,,,2,,,,,
2017,350202,350251005,2,21,,,,,,,,,3,1,,,,
2017,350202,350251005,3,21,,,,,,,,,2,1,,,,
2017,350202,350251005,4,21,,,,,,,,,3,1,,,,
2017,350202,350251005,5,21,,,,,,,,,2,,,,,
2017,350202,350251005,6,21,,,,,,,,,3,,,,,
2017,350202,350251005,7,21,,,,,,,,,2,,,,,
2017,350202,350251005,8,21,,,,,,,,,3,1,,,,
2017,350202,350251005,9,21,,,,,,,,,4,1,,,,
2017,350202,350251005,10,21,,,,,,,,,2,1,,,,
2017,350202,350251005,11,21,,,,,,,,,2,,,,,
2017,350202,350251005,12,21,,,,,,,,,1,,,,,
2017,350204,350241007,2,21,,2,93,95,,,2,2,,,,,,
2017,350204,350241007,3,21,,,12,12,,,,,,,,,,
2017,350205,350241009,3,21,,1,34,35,,,,,,,,,,
2017,350206,350241010,5,21,,,,,,,,,,,,,,
2017,350207,350241011,2,21,,3,109,112,,,,,,,,,,
2017,350209,350241015,2,21,,10,90,100,,,2,2,,,,,,
2017,350209,350241015,4,21,,,,,,,,,,,,,40,40
2017,350209,350241015,5,21,,,,,,,,,,,,,317,286
2017,350209,350241015,6,21,,,96,96,,,3,3,,,,,660,670
2017,350209,350241015,7,21,,,3,3,,,,,,,,,,
2017,350209,350241015,12,21,,,,,,,,,,,,,272,260
2017,350212,350241019,3,21,,9,72,81,,,2,2,,,,,,
2017,350212,350241019,6,21,,,,,,,,,,,,,1129,1164
2017,350212,350241019,8,21,,2,,2,,,,,,,,,,
2017,350212,350241019,9,21,4,,1,5,,,,,,,,,,
2017,350213,350241021,1,21,,,,,,,,,81,14,,,,
2017,350213,350241021,2,21,,,,,,,,,80,20,,,,
2017,350213,350241021,3,21,,1,30,31,,,23,23,,,,,,
2017,350213,350241021,10,21,,,,,,,,,,,,,,
2017,350301,350341001,1,21,,,,,,,,,,,,,,
2017,350301,350341001,2,21,,,,,,,,,,,,,,
2017,350301,350341001,3,21,,,,,,,,,,,,,,
2017,350301,350341001,4,21,,,,,,,,,,,,,,
2017,350301,350341001,5,21,,,,,,,,,,,,,,
2017,350301,350341001,6,21,,,,,,,,,,,,,,
2017,350301,350341001,7,21,,,,,,,,,,,,,,
2017,350301,350341001,8,21,,,,,,,,,,,,,,
2017,350301,350341001,9,21,,,,,,,,,,,,,,
2017,350301,350341001,10,21,,,,,,,,,,,,,,
2017,350301,350341001,11,21,,,,,,,,,,,,,,
2017,350301,350341001,12,21,,,,,,,,,,,,,,
2017,350301,350352002,1,21,,,,,,,,,,,,,,
2017,350301,350352002,2,21,,,,,,,,,,,,,,
2017,350301,350352002,3,21,,,,,,,,,,,,,,
2017,350301,350352002,4,21,,,,,,,,,,,,,,
2017,350301,350352002,5,21,,,,,,,,,,,,,,
2017,350301,350352002,6,21,,,,,,,,,,,,,,
2017,350301,350352002,7,21,,,,,,,,,,,,,,
2017,350301,350352002,8,21,,,,,,,,,,,,,,
2017,350301,350352002,9,21,,,,,,,,,,,,,,
2017,350301,350352002,10,21,,,,,,,,,,,,,,
2017,350301,350352002,11,21,,,,,,,,,,,,,,
2017,350301,350352002,12,21,,,,,,,,,,,,,,
2017,350302,350341003,1,21,,,,,,,,,,,,,,
2017,350302,350341003,2,21,,,,,,,,,,,,,,
2017,350302,350341003,3,21,,,,,,,,,,,,,,
2017,350302,350341003,4,21,,,,,,,,,,,,,,
2017,350302,350341003,5,21,,,,,,,,,,,,,,
2017,350302,350341003,6,21,,,,,,,,,,,,,,
2017,350302,350341003,7,21,,,,,,,,,,,,,,
2017,350302,350341003,8,21,,,,,,,,,,,,,,
2017,350302,350341003,9,21,,,,,,,,,,,,,,
2017,350302,350341003,10,21,,,,,,,,,,,,,,
2017,350302,350341003,11,21,,,,,,,,,,,,,,
2017,350302,350341003,12,21,,,,,,,,,,,,,,
2017,350303,350341004,1,21,,,,,,,,,,,,,,
2017,350303,350341004,2,21,,,,,,,,,,,,,,
2017,350303,350341004,3,21,,,11,11,,,,,,,,,,
2017,350303,350341004,4,21,,,,,,,,,,,,,,
2017,350303,350341004,5,21,,,,,,,,,,,,,,
2017,350303,350341004,6,21,,,,,,,,,,,,,,
2017,350303,350341004,7,21,,,,,,,,,,,,,,
2017,350303,350341004,8,21,,,,,,,,,,,,,,
2017,350303,350341004,9,21,,,,,,,,,,,,,,
2017,350303,350341004,10,21,,,,,,,,,,,,,,
2017,350303,350341004,11,21,,,,,,,,,,,,,,
2017,350303,350341004,12,21,,,,,,,,,,,,,,
2017,350304,350341005,1,21,,,,,,,,,,,,,,
2017,350304,350341005,2,21,,,,,,,,,,,,,,
2017,350304,350341005,3,21,,4,74,78,,,2,2,,,,,,
2017,350304,350341005,4,21,,,,,,,,,,,,,,
2017,350304,350341005,5,21,,,,,,,,,,,,,,
2017,350304,350341005,6,21,,,,,,,,,,,,,,
2017,350304,350341005,7,21,,,,,,,,,,,,,,
2017,350304,350341005,8,21,,,,,,,,,,,,,,
2017,350304,350341005,9,21,,,,,,,,,,,,,,
2017,350304,350341005,10,21,,,,,,,,,,,,,,
2017,350304,350341005,11,21,,,,,,,,,,,,,,
2017,350304,350341005,12,21,,,,,,,,,,,,,,
2017,350304,350351006,1,21,,,,,,,,,,,,,,
2017,350304,350351006,2,21,,,,,,,,,,,,,,
2017,350304,350351006,3,21,,13,50,63,,,1,1,,,,,,
2017,350304,350351006,4,21,,,,,,,,,,,,,,
2017,350304,350351006,5,21,,,,,,,,,,,,,,
2017,350304,350351006,6,21,,,,,,,,,,,,,,
2017,350304,350351006,7,21,,,,,,,,,,,,,,
2017,350304,350351006,8,21,,,,,,,,,,,,,,
2017,350304,350351006,9,21,,,,,,,,,,,,,,
2017,350304,350351006,10,21,,,,,,,,,,,,,,
2017,350304,350351006,11,21,,,,,,,,,,,,,,
2017,350304,350351006,12,21,,,,,,,,,,,,,,
2017,350305,350341007,1,21,,,,,,,,,,,,,,
2017,350305,350341007,2,21,,,,,,,,,,,,,,
2017,350305,350341007,3,21,,,,,,,,,,,,,,
2017,350305,350341007,4,21,,,,,,,,,,,,,,
2017,350305,350341007,5,21,,,,,,,,,,,,,,
2017,350305,350341007,6,21,,,,,,,,,,,,,,
2017,350305,350341007,7,21,,,,,,,,,,,,,,
2017,350305,350341007,8,21,,,,,,,,,,,,,,
2017,350305,350341007,9,21,,,,,,,,,,,,,,
2017,350305,350341007,10,21,,,,,,,,,,,,,,
2017,350305,350341007,11,21,,,,,,,,,,,,,,
2017,350305,350341007,12,21,,,,,,,,,,,,,,
2017,350305,350351008,1,21,,,,,,,,,,,,,,
2017,350305,350351008,2,21,,,,,,,,,,,,,,
2017,350305,350351008,3,21,,,,,,,,,,,,,,
2017,350305,350351008,4,21,,,,,,,,,,,,,,
2017,350305,350351008,5,21,,,,,,,,,,,,,,
2017,350305,350351008,6,21,,,,,,,,,,,,,,
2017,350305,350351008,7,21,,,,,,,,,,,,,,
2017,350305,350351008,8,21,,,,,,,,,,,,,,
2017,350305,350351008,9,21,,,,,,,,,,,,,,
2017,350305,350351008,10,21,,,,,,,,,,,,,,
2017,350305,350351008,11,21,,,,,,,,,,,,,,
2017,350305,350351008,12,21,,,,,,,,,,,,,,
2017,350306,350341026,1,21,,,,,,,,,,,,,,
2017,350306,350341026,2,21,,,,,,,,,2,2,,,,
2017,350306,350341026,3,21,,,,,,,,,,,,,,
2017,350306,350341026,4,21,,,68,68,,,2,2,2,2,,,216,214
2017,350306,350341026,5,21,,,,,,,,,,,,,,
2017,350306,350341026,6,21,,,,,,,,,,,,,,
2017,350306,350341026,7,21,,,,,,,,,,,,,,
2017,350306,350341026,8,21,,,,,,,,,,,,,,
2017,350306,350341026,9,21,,,,,,,,,,,,,,
2017,350306,350341026,10,21,,,,,,,,,2,2,,,,
2017,350306,350341026,11,21,,,,,,,,,,,,,,
2017,350306,350341026,12,21,,,,,,,,,,,,,,
2017,350306,350351009,1,21,,,,,,,,,,,,,,
2017,350306,350351009,2,21,,,,,,,,,,,,,,
2017,350306,350351009,3,21,,,,,,,,,,,,,,
2017,350306,350351009,4,21,,,,,,,,,,,,,,
2017,350306,350351009,5,21,,,,,,,,,,,,,,
2017,350306,350351009,6,21,,,,,,,,,,,,,,
2017,350306,350351009,7,21,,,,,,,,,,,,,,
2017,350306,350351009,8,21,,,,,,,,,,,,,,
2017,350306,350351009,9,21,,,,,,,,,,,,,,
2017,350306,350351009,10,21,,,,,,,,,,,,,,
2017,350306,350351009,11,21,,,,,,,,,,,,,,
2017,350306,350351009,12,21,,,,,,,,,,,,,,
2017,350307,350341010,1,21,,,,,,,,,,,,,,
2017,350307,350341010,2,21,,2,10,12,,,,,,,,,,
2017,350307,350341010,3,21,,,,,,,,,,,,,,
2017,350307,350341010,4,21,,,,,,,,,,,,,,
2017,350307,350341010,5,21,,,,,,,,,,,,,,
2017,350307,350341010,6,21,,,,,,,,,,,,,,
2017,350307,350341010,7,21,,,,,,,,,,,,,,
2017,350307,350341010,8,21,,,,,,,,,,,,,,
2017,350307,350341010,9,21,,,,,,,,,,,,,,
2017,350307,350341010,10,21,,,,,,,,,,,,,,
2017,350307,350341010,11,21,,,,,,,,,,,,,,
2017,350307,350341010,12,21,,,,,,,,,,,,,,
2017,350308,350341011,1,21,,,,,,,,,,,,,,
2017,350308,350341011,2,21,,,32,32,,,,,,,,,,
2017,350308,350341011,3,21,,,56,56,,,,,,,,,,
2017,350308,350341011,4,21,,,,,,,,,,,,,,
2017,350308,350341011,5,21,,,,,,,,,,,,,,
2017,350308,350341011,6,21,,,,,,,,,,,,,,
2017,350308,350341011,7,21,,,,,,,,,,,,,,
2017,350308,350341011,8,21,,,,,,,,,,,,,,
2017,350308,350341011,9,21,,,,,,,,,,,,,,
2017,350308,350341011,10,21,,,,,,,,,,,,,,
2017,350308,350341011,11,21,,,,,,,,,,,,,,
2017,350308,350341011,12,21,,,,,,,,,,,,,,
2017,350308,350351012,1,21,,,,,,,,,,,,,,
2017,350308,350351012,2,21,,,,,,,,,,,,,,
2017,350308,350351012,3,21,,,,,,,,,,,,,,
2017,350308,350351012,4,21,,,,,,,,,,,,,,
2017,350308,350351012,5,21,,,,,,,,,,,,,,
2017,350308,350351012,6,21,,,,,,,,,,,,,,
2017,350308,350351012,7,21,,,,,,,,,,,,,,
2017,350308,350351012,8,21,,,,,,,,,,,,,,
2017,350308,350351012,9,21,,,,,,,,,,,,,,
2017,350308,350351012,10,21,,,,,,,,,,,,,,
2017,350308,350351012,11,21,,,,,,,,,,,,,,
2017,350308,350351012,12,21,,,,,,,,,,,,,,
2017,350308,350351027,1,21,,,,,,,,,,,,,,
2017,350308,350351027,2,21,,,,,,,,,,,,,,
2017,350308,350351027,3,21,,,,,,,,,,,,,,
2017,350308,350351027,4,21,,,,,,,,,,,,,,
2017,350308,350351027,5,21,,,,,,,,,,,,,,
2017,350308,350351027,6,21,,,,,,,,,,,,,,
2017,350308,350351027,7,21,,,,,,,,,,,,,,
2017,350308,350351027,8,21,,,,,,,,,,,,,,
2017,350308,350351027,9,21,,,,,,,,,,,,,,
2017,350308,350351027,10,21,,,,,,,,,,,,,,
2017,350308,350351027,11,21,,,,,,,,,,,,,,
2017,350308,350351027,12,21,,,,,,,,,,,,,,
2017,350309,350341013,1,21,,,,,,,,,,,,,,
2017,350309,350341013,2,21,,,,,,,,,,,,,,
2017,350309,350341013,3,21,,,,,,,,,,,,,,
2017,350309,350341013,4,21,,,,,,,,,,,,,,
2017,350309,350341013,5,21,,,,,,,,,,,,,,
2017,350309,350341013,6,21,,,,,,,,,,,,,,
2017,350309,350341013,8,21,,,,,,,,,,,,,,
2017,350309,350341013,9,21,,,,,,,,,,,,,,
2017,350309,350341013,10,21,,,,,,,,,,,,,,
2017,350309,350341013,11,21,,,,,,,,,,,,,,
2017,350309,350341013,12,21,,,,,,,,,,,,,,
2017,350310,350341014,1,21,,,,,,,,,3,1,,,,
2017,350310,350341014,2,21,,,,,,,,,4,1,,,,
2017,350310,350341014,3,21,,,,,,,,,,,,,,
2017,350310,350341014,4,21,,,,,,,,,3,2,,,,
2017,350310,350341014,5,21,,,,,,,,,3,1,,,,
2017,350310,350341014,6,21,,,,,,,,,3,2,,,,
2017,350310,350341014,7,21,,,,,,,,,2,1,,,,
2017,350310,350341014,8,21,,,,,,,,,3,2,,,,
2017,350310,350341014,9,21,,,,,,,,,2,1,,,,
2017,350310,350341014,10,21,,,,,,,,,2,1,,,,
2017,350310,350341014,11,21,,,,,,,,,2,1,,,,
2017,350310,350341014,12,21,,,,,,,,,,,,,,
2017,350310,350351015,1,21,,,,,,,,,,,,,,
2017,350310,350351015,2,21,,,,,,,,,,,,,,
2017,350310,350351015,3,21,,,,,,,,,,,,,,
2017,350310,350351015,4,21,,,,,,,,,,,,,,
2017,350310,350351015,5,21,,,,,,,,,,,207,206,,
2017,350310,350351015,6,21,,,,,,,,,,,,,,
2017,350310,350351015,7,21,,,,,,,,,,,,,,
2017,350310,350351015,8,21,,,,,,,,,,,,,,
2017,350310,350351015,9,21,,,,,,,,,,,,,,
2017,350310,350351015,10,21,,,,,,,,,,,,,,
2017,350310,350351015,11,21,,,,,,,,,,,,,,
2017,350310,350351015,12,21,,,,,,,,,,,,,,
2017,350310,350351016,1,21,,,,,,,,,,,,,,
2017,350310,350351016,2,21,,,,,,,,,,,,,,
2017,350310,350351016,3,21,,,,,,,,,,,,,,
2017,350310,350351016,4,21,,,,,,,,,,,,,,
2017,350310,350351016,5,21,,,,,,,,,,,,,,
2017,350310,350351016,6,21,,,,,,,,,,,,,,
2017,350310,350351016,7,21,,,,,,,,,,,,,,
2017,350310,350351016,8,21,,,,,,,,,,,,,,
2017,350310,350351016,9,21,,,,,,,,,,,,,,
2017,350310,350351016,10,21,,,,,,,,,,,,,,
2017,350310,350351016,11,21,,,,,,,,,,,,,,
2017,350310,350351016,12,21,,,,,,,,,,,,,,
2017,350310,350351017,1,21,,,,,,,,,,,,,,
2017,350310,350351017,2,21,,,,,,,,,,,,,,
2017,350310,350351017,3,21,,,,,,,,,,,,,,
2017,350310,350351017,6,21,,,,,,,,,,,,,,
2017,350310,350351017,7,21,,,,,,,,,,,,,,
2017,350310,350351017,8,21,,,,,,,,,,,,,,
2017,350310,350351017,9,21,,,,,,,,,,,,,,
2017,350310,350351017,10,21,,,,,,,,,,,,,,
2017,350310,350351017,11,21,,,,,,,,,,,,,,
2017,350310,350351017,12,21,,,,,,,,,,,,,,
2017,350312,350341019,1,21,,,,,,,,,,,,,,
2017,350312,350341019,2,21,,,,,,,,,,,,,,
2017,350312,350341019,3,21,,,,,,,,,,,,,,
2017,350312,350341019,4,21,,12,93,105,,,,,,,,,,
2017,350312,350341019,5,21,,,,,,,,,,,,,,
2017,350312,350341019,6,21,,,,,,,,,,,,,,
2017,350312,350341019,7,21,,,,,,,,,,,,,,
2017,350312,350341019,8,21,,,,,,,,,,,,,,
2017,350312,350341019,9,21,,,,,,,,,,,,,,
2017,350312,350341019,10,21,,,,,,,,,,,,,,
2017,350312,350341019,11,21,,,,,,,,,,,,,,
2017,350312,350341019,12,21,,,,,,,,,,,,,,
2017,350312,350351020,1,21,,,,,,,,,,,,,,
2017,350312,350351020,2,21,,,,,,,,,,,,,,
2017,350312,350351020,3,21,,,,,,,,,,,,,,
2017,350312,350351020,4,21,,,,,,,,,,,,,,
2017,350312,350351020,5,21,,,,,,,,,,,,,,
2017,350312,350351020,6,21,,,,,,,,,,,,,,
2017,350312,350351020,7,21,,,,,,,,,,,,,,
2017,350312,350351020,8,21,,,,,,,,,,,,,,
2017,350312,350351020,9,21,,,,,,,,,,,,,,
2017,350312,350351020,10,21,,,,,,,,,,,,,,
2017,350312,350351020,11,21,,,,,,,,,,,,,,
2017,350312,350351020,12,21,,,,,,,,,,,,,,
2017,350313,350341021,1,21,,,,,,,,,,,,,,
2017,350313,350341021,2,21,,,,,,,,,,,,,,
2017,350313,350341021,3,21,,,,,,,,,,,,,,
2017,350313,350341021,4,21,,,,,,,,,,,,,,
2017,350313,350341021,5,21,,,,,,,,,,,,,,
2017,350313,350341021,6,21,,,,,,,,,,,,,,
2017,350313,350341021,7,21,,,,,,,,,,,,,,
2017,350313,350341021,8,21,,,,,,,,,,,,,,
2017,350313,350341021,9,21,,,,,,,,,,,,,,
2017,350313,350341021,10,21,,,,,,,,,,,,,,
2017,350313,350341021,11,21,,,,,,,,,,,,,,
2017,350313,350341021,12,21,,,,,,,,,,,,,,
2017,350314,350341022,1,21,,,,,,,,,,,,,,
2017,350314,350341022,2,21,,,,,,,,,,,,,,
2017,350314,350341022,3,21,,21,180,201,,3,7,10,,,,,,
2017,350314,350341022,4,21,,,,,,,,,,,,,,
2017,350314,350341022,5,21,,,,,,,,,,,,,,
2017,350314,350341022,6,21,,,,,,,,,,,,,,
2017,350314,350341022,7,21,,,,,,,,,,,,,,
2017,350314,350341022,8,21,,,,,,,,,,,,,,
2017,350314,350341022,9,21,,,,,,,,,,,,,,
2017,350314,350341022,10,21,,,,,,,,,,,,,,
2017,350314,350341022,11,21,,,,,,,,,,,,,,
2017,350314,350341022,12,21,,,,,,,,,,,,,,
2017,350315,350341023,1,21,,,,,,,,,,,,,,
2017,350315,350341023,2,21,,,,,,,,,,,,,,
2017,350315,350341023,3,21,,,,,,,,,,,,,,
2017,350315,350341023,4,21,,,,,,,,,,,,,,
2017,350315,350341023,5,21,,,,,,,,,,,,,,
2017,350315,350341023,6,21,,,,,,,,,,,,,,
2017,350315,350341023,7,21,,,,,,,,,,,,,,
2017,350315,350341023,8,21,,,,,,,,,,,,,,
2017,350315,350341023,9,21,,,,,,,,,,,,,,
2017,350315,350341023,10,21,,,,,,,,,,,,,,
2017,350315,350341023,11,21,,,,,,,,,,,,,,
2017,350315,350341023,12,21,,,,,,,,,,,,,,
2017,350315,350351024,1,21,,,,,,,,,,,,,,
2017,350315,350351024,2,21,,,,,,,,,,,,,,
2017,350315,350351024,3,21,,,,,,,,,,,,,,
2017,350315,350351024,4,21,,,,,,,,,,,,,,
2017,350315,350351024,5,21,,,,,,,,,,,,,,
2017,350315,350351024,6,21,,,,,,,,,,,,,,
2017,350315,350351024,7,21,,,,,,,,,,,,,,
2017,350315,350351024,8,21,,,,,,,,,,,,,,
2017,350315,350351024,9,21,,,,,,,,,,,,,,
2017,350315,350351024,10,21,,,,,,,,,,,,,,
2017,350315,350351024,11,21,,,,,,,,,,,,,,
2017,350315,350351025,1,21,,,,,,,,,,,,,,
2017,350315,350351025,2,21,,,,,,,,,,,,,,
2017,350315,350351025,3,21,,,,,,,,,,,,,,
2017,350315,350351025,4,21,,,,,,,,,,,,,,
2017,350315,350351025,5,21,,,,,,,,,,,,,,
2017,350315,350351025,6,21,,,,,,,,,,,,,,
2017,350315,350351025,7,21,,,,,,,,,,,,,,
2017,350315,350351025,8,21,,,,,,,,,,,,,,
2017,350315,350351025,9,21,,,,,,,,,,,,,,
2017,350315,350351025,10,21,,,,,,,,,,,,,,
2017,350315,350351025,11,21,,,,,,,,,,,,,,
2017,350315,350351025,12,21,,,,,,,,,,,,,,
2017,350401,350441001,1,21,,,,,,,,,,,,,,
2017,350401,350441001,2,21,,,,,,,,,,,,,,
2017,350401,350441001,3,21,,,,,,,,,,,,,,
2017,350401,350441001,4,21,,,,,,,,,,,,,,
2017,350401,350441001,5,21,,,,,,,,,,,,,,
2017,350401,350441001,6,21,,,,,,,,,,,,,,
2017,350401,350441001,7,21,,,,,,,,,,,,,,
2017,350401,350441001,8,21,,,,,,,,,,,,,,
2017,350401,350441001,9,21,,,,,,,,,,,,,,
2017,350401,350441001,10,21,,,,,,,,,,,,,,
2017,350401,350441001,11,21,,,,,,,,,,,,,,
2017,350401,350441001,12,21,,,,,,,,,,,,,,
2017,350401,350451002,1,21,,,,,,,,,,,,,,
2017,350401,350451002,2,21,,,,,,,,,,,,,,
2017,350401,350451002,3,21,,,,,,,,,,,,,,
2017,350401,350451002,4,21,,,,,,,,,,,,,,
2017,350401,350451002,5,21,,,,,,,,,,,,,,
2017,350401,350451002,6,21,,,,,,,,,,,,,,
2017,350401,350451002,7,21,,,,,,,,,,,,,,
2017,350401,350451002,8,21,,,,,,,,,,,,,,
2017,350401,350451002,9,21,,,,,,,,,,,,,,
2017,350401,350451002,10,21,,,,,,,,,,,,,,
2017,350401,350451002,11,21,,,,,,,,,,,,,,
2017,350401,350451002,12,21,,,,,,,,,,,,,,
2017,350402,350441003,1,21,,,,,,,,,,,,,,
2017,350402,350441003,2,21,,,,,,,,,,,,,,
2017,350402,350441003,3,21,,,,,,,,,,,,,,
2017,350402,350441003,4,21,,,,,,,,,,,,,,
2017,350402,350441003,5,21,,,,,,,,,,,,,,
2017,350402,350441003,6,21,,,,,,,,,,,,,,
2017,350402,350441003,7,21,,,,,,,,,,,,,,
2017,350402,350441003,8,21,,,,,,,,,,,,,,
2017,350402,350441003,9,21,,,,,,,,,,,,,,
2017,350402,350441003,10,21,,,,,,,,,,,,,,
2017,350402,350441003,11,21,,,,,,,,,,,,,,
2017,350402,350441003,12,21,,,,,,,,,,,,,,
2017,350402,350451004,1,21,,,,,,,,,,,,,,
2017,350402,350451004,2,21,,,,,,,,,,,,,,
2017,350402,350451004,3,21,,,,,,,,,,,,,,
2017,350402,350451004,4,21,,,,,,,,,,,,,,
2017,350402,350451004,5,21,,,,,,,,,,,,,,
2017,350402,350451004,6,21,,,,,,,,,,,,,,
2017,350402,350451004,7,21,,,,,,,,,,,,,,
2017,350402,350451004,8,21,,,,,,,,,,,,,,
2017,350402,350451004,9,21,,,,,,,,,,,,,,
2017,350402,350451004,10,21,,,,,,,,,,,,,,
2017,350402,350451004,11,21,,,,,,,,,,,,,,
2017,350402,350451004,12,21,,,,,,,,,,,,,,
2017,350403,350441005,1,21,,,,,,,,,,,,,,
2017,350403,350441005,2,21,,,,,,,,,,,,,,
2017,350403,350441005,3,21,,,,,,,,,,,,,,
2017,350403,350441005,4,21,,,,,,,,,,,,,,
2017,350403,350441005,5,21,,,,,,,,,,,,,,
2017,350403,350441005,6,21,,,,,,,,,,,,,,
2017,350403,350441005,7,21,,,,,,,,,,,,,,
2017,350403,350441005,8,21,,,,,,,,,,,,,,
2017,350403,350441005,9,21,,,,,,,,,,,,,,
2017,350403,350441005,10,21,,,,,,,,,,,,,,
2017,350403,350441005,11,21,,,,,,,,,,,,,,
2017,350403,350441005,12,21,,,,,,,,,,,,,,
2017,350404,350441006,1,21,,,,,,,,,,,,,,
2017,350404,350441006,2,21,,,,,,,,,,,,,,
2017,350404,350441006,3,21,,,,,,,,,,,,,,
2017,350404,350441006,4,21,,,78,78,,,,,,,,,,
2017,350404,350441006,5,21,,,,,,,,,,,,,,
2017,350404,350441006,6,21,,,,,,,,,,,,,,
2017,350404,350441006,7,21,,,,,,,,,,,,,,
2017,350404,350441006,8,21,,,,,,,,,,,,,,
2017,350404,350441006,9,21,,,,,,,,,,,,,,
2017,350404,350441006,10,21,,,,,,,,,,,,,,
2017,350404,350441006,11,21,,,,,,,,,,,,,,
2017,350404,350441006,12,21,,,,,,,,,,,,,,
2017,350404,350451007,1,21,,,,,,,,,,,,,,
2017,350404,350451007,2,21,,,,,,,,,,,,,,
2017,350404,350451007,3,21,,,,,,,,,,,,,,
2017,350404,350451007,4,21,,,,,,,,,,,,,,
2017,350404,350451007,5,21,,,,,,,,,,,,,,
2017,350404,350451007,6,21,,,,,,,,,,,,,,
2017,350404,350451007,7,21,,,,,,,,,,,,,,
2017,350404,350451007,8,21,,,,,,,,,,,,,,
2017,350404,350451007,9,21,,,,,,,,,,,,,,
2017,350404,350451007,10,21,,,,,,,,,,,,,,
2017,350404,350451007,11,21,,,,,,,,,,,,,,
2017,350404,350451007,12,21,,,,,,,,,,,,,,
2017,350404,350451008,1,21,,,,,,,,,,,,,,
2017,350404,350451008,2,21,,,,,,,,,,,,,,
2017,350404,350451008,3,21,,,,,,,,,,,,,,
2017,350404,350451008,4,21,,,,,,,,,,,,,,
2017,350404,350451008,5,21,,,,,,,,,,,,,,
2017,350404,350451008,6,21,,,,,,,,,,,,,,
2017,350404,350451008,7,21,,,,,,,,,,,,,,
2017,350404,350451008,8,21,,,,,,,,,,,,,,
2017,350404,350451008,9,21,,,,,,,,,,,,,,
2017,350404,350451008,10,21,,,,,,,,,,,,,,
2017,350404,350451008,11,21,,,,,,,,,,,,,,
2017,350404,350451008,12,21,,,,,,,,,,,,,,
2017,350405,350441009,1,21,,,,,,,,,,,,,,
2017,350405,350441009,2,21,,,,,,,,,,,,,,
2017,350405,350441009,4,21,,,,,,,,,,,,,,
2017,350405,350441009,5,21,,,,,,,,,,,,,,
2017,350405,350441009,6,21,,,,,,,,,,,,,,
2017,350405,350441009,7,21,,,,,,,,,,,,,,
2017,350405,350441009,8,21,,,,,,,,,,,,,,
2017,350405,350441009,9,21,,,,,,,,,,,,,,
2017,350405,350441009,10,21,,,,,,,,,,,,,,
2017,350405,350441009,11,21,,,,,,,,,,,,,,
2017,350405,350441009,12,21,,,,,,,,,,,,,,
2017,350406,350441010,1,21,,,,,,,,,,,,,,
2017,350406,350441010,2,21,0,2,33,35,,,1,1,,,,,,
2017,350406,350441010,3,21,,,,,,,,,,,,,,
2017,350406,350441010,4,21,,,,,,,,,,,,,,
2017,350406,350441010,5,21,,,,,,,,,,,,,,
2017,350406,350441010,6,21,,,,,,,,,,,,,,
2017,350406,350441010,7,21,,,,,,,,,,,,,,
2017,350406,350441010,8,21,,,,,,,,,,,,,,
2017,350406,350441010,9,21,,,,,,,,,,,,,,
2017,350406,350441010,10,21,,,,,,,,,,,,,,
2017,350406,350441010,11,21,,,,,,,,,,,,,,
2017,350406,350441010,12,21,,,,,,,,,,,,,,
2017,350406,350451011,1,21,,,,,,,,,,,,,,
