cAnnee,cCodeNiv,cCodeStru,cPeriode,cTypeRapport,c0015a_NC,c0015a_CONS,c0015a_EXTRACT,c0015a_SOB,c0015a_AUTSOINS,c0015a_RADIO,c1599a_NC,c1599a_CONS,c1599a_EXTRACT,c1599a_SOB,c1599a_AUTSOINS,c1599a_RADIO
2017,510101,510142011,6,21,,,,,,,,,,,,
2017,510101,510142011,7,21,,,,,,,,,,,,
2017,510101,510142011,8,21,,,,,,,,,,,,
2017,510101,510142011,9,21,,,,,,,,,,,,
2017,510101,510142011,10,21,,,,,,,,,,,,
2017,510101,510142011,11,21,,,,,,,,,,,,
2017,510101,510142011,12,21,,,,,,,,,,,,
2017,510101,510142013,1,21,,,,,,,,,,,,
2017,510101,510142013,2,21,,,,,,,,,,,,
2017,510101,510142013,3,21,,,,,,,,,,,,
2017,510101,510142013,4,21,,,,,,,,,,,,
2017,510101,510142013,5,21,,,,,,,,,,,,
2017,510101,510142013,6,21,,,,,,,,,,,,
2017,510101,510142013,7,21,,,,,,,,,,,,
2017,510101,510142013,8,21,,,,,,,,,,,,
2017,510101,510142013,9,21,,,,,,,,,,,,
2017,510101,510142013,10,21,,,,,,,,,,,,
2017,510101,510142013,11,21,,,,,,,,,,,,
2017,510101,510142013,12,21,,,,,,,,,,,,
2017,510101,510142017,1,21,,,,,,,,,,,,
2017,510101,510142017,2,21,,,,,,,,,,,,
2017,510101,510142017,3,21,,,,,,,,,,,,
2017,510101,510142017,4,21,,,,,,,,,,,,
2017,510101,510142017,5,21,,,,,,,,,,,,
2017,510101,510142017,6,21,,,,,,,,,,,,
2017,510101,510142017,7,21,,,,,,,,,,,,
2017,510101,510142017,8,21,,,,,,,,,,,,
2017,510101,510142017,9,21,,,,,,,,,,,,
2017,510101,510142017,10,21,,,,,,,,,,,,
2017,510101,510142017,11,21,,,,,,,,,,,,
2017,510101,510142017,12,21,,,,,,,,,,,,
2017,510101,510143010,1,21,,,,,,,,,,,,
2017,510101,510143010,2,21,,,,,,,,,,,,
2017,510101,510143010,3,21,,,,,,,,,,,,
2017,510101,510143010,4,21,,,,,,,,,,,,
2017,510101,510143010,5,21,,,,,,,,,,,,
2017,510101,510143010,6,21,,,,,,,,,,,,
2017,510101,510143010,7,21,,,,,,,,,,,,
2017,510101,510143010,8,21,,,,,,,,,,,,
2017,510101,510143010,9,21,,,,,,,,,,,,
2017,510101,510143010,10,21,,,,,,,,,,,,
2017,510101,510143010,11,21,,,,,,,,,,,,
2017,510101,510143010,12,21,,,,,,,,,,,,
2017,510101,510143012,1,21,15,23,2,30,1,0,25,30,1,28,1,0
2017,510101,510143012,2,21,40,49,7,39,3,0,32,32,3,23,3,0
2017,510101,510143012,3,21,10,20,3,16,1,0,6,14,1,11,2,0
2017,510101,510143012,4,21,8,11,2,9,0,0,12,20,2,18,0,0
2017,510101,510143012,5,21,12,22,5,17,0,0,22,23,4,14,5,0
2017,510101,510143012,6,21,10,25,1,24,0,0,20,26,0,26,0,0
2017,510101,510143012,7,21,20,23,4,19,0,0,20,40,0,40,0,0
2017,510101,510143012,8,21,20,23,7,16,0,0,13,20,0,19,1,0
2017,510101,510143012,9,21,23,30,1,28,1,0,24,31,1,29,1,0
2017,510101,510143012,10,21,19,41,3,37,1,0,27,43,3,39,1,0
2017,510101,510143012,11,21,12,26,9,17,0,0,9,10,0,10,0,0
2017,510101,510143012,12,21,8,11,2,9,0,0,10,20,1,19,0,0
2017,510101,510143014,1,21,93,192,26,88,78,0,253,644,299,181,0,
2017,510101,510143014,2,21,90,245,84,100,61,0,259,700,20,308,188,0
2017,510101,510143014,3,21,90,119,73,38,69,0,241,387,201,139,161,0
2017,510101,510143014,4,21,119,122,90,54,68,0,210,381,161,130,164,0
2017,510101,510143014,5,21,105,106,76,38,64,0,235,383,127,138,167,0
2017,510101,510143014,6,21,74,130,51,37,42,0,252,412,134,150,128,0
2017,510101,510143014,7,21,105,137,98,56,58,0,239,457,192,153,206,0
2017,510101,510143014,8,21,43,93,42,42,40,0,139,225,111,87,92,0
2017,510101,510143014,9,21,129,150,102,54,82,0,254,476,179,192,190,0
2017,510101,510143014,10,21,88,163,69,53,41,0,262,453,159,145,149,0
2017,510101,510143014,11,21,107,165,72,40,53,0,223,462,136,132,194,0
2017,510101,510143014,12,21,113,171,69,44,58,0,232,441,122,142,177,0
2017,510101,510143015,1,21,56,72,27,44,1,0,149,174,71,84,19,0
2017,510101,510143015,2,21,43,51,25,17,9,0,191,201,88,72,40,1
2017,510101,510143015,3,21,43,51,11,35,4,1,191,201,69,96,36,0
2017,510101,510143015,4,21,,,,,,,,,,,,
2017,510101,510143015,5,21,52,71,21,32,18,0,201,249,142,63,44,0
2017,510101,510143015,6,21,41,54,21,19,14,0,193,215,101,92,22,0
2017,510101,510143015,7,21,52,71,21,32,18,0,201,249,142,63,44,0
2017,510101,510143015,8,21,29,51,17,21,10,3,177,212,62,129,19,2
2017,510101,510143015,9,21,54,74,22,36,16,0,131,147,54,81,12,0
2017,510101,510143015,10,21,29,51,17,21,10,3,177,212,62,129,19,2
2017,510101,510143015,11,21,52,71,21,35,15,0,129,141,52,79,10,0
2017,510101,510143015,12,21,41,54,21,19,14,0,193,215,101,92,22,0
2017,510101,510143016,1,21,,,,,,,,,,,,
2017,510101,510143016,2,21,5,7,3,4,0,0,15,22,6,12,4,0
2017,510101,510143016,3,21,,,,,,,,,,,,
2017,510101,510143016,6,21,,,,,,,,,,,,
2017,510101,510143016,8,21,3,6,4,2,0,0,16,24,4,15,5,0
2017,510101,510143016,9,21,,,,,,,,,,,,
2017,510101,510143016,10,21,3,5,1,3,1,0,20,23,6,15,4,0
2017,510101,510143016,11,21,2,4,1,3,0,0,10,15,4,9,1,0
2017,510101,510143016,12,21,5,13,3,7,3,0,12,27,10,14,3,0
2017,510101,510143018,1,21,,,,,,,,,,,,
2017,510101,510143018,2,21,,,,,,,,,,,,
2017,510101,510143018,3,21,,,,,,,,,,,,
2017,510101,510143018,4,21,,,,,,,,,,,,
2017,510101,510143018,5,21,,,,,,,,,,,,
2017,510101,510143018,6,21,,,,,,,,,,,,
2017,510101,510143018,7,21,,,,,,,,,,,,
2017,510101,510143018,8,21,,,,,,,,,,,,
2017,510101,510143018,9,21,,,,,,,,,,,,
2017,510101,510143018,10,21,,,,,,,,,,,,
2017,510101,510143018,11,21,,,,,,,,,,,,
2017,510101,510143018,12,21,,,,,,,,,,,,
2017,510101,510143020,1,21,10,14,5,9,0,0,61,74,4,65,5,0
2017,510101,510143020,2,21,8,8,0,8,0,0,58,68,1,65,2,0
2017,510101,510143020,3,21,4,4,2,2,0,0,70,101,5,94,2,0
2017,510101,510143020,4,21,13,17,2,15,0,0,46,55,4,51,0,0
2017,510101,510143020,5,21,3,4,2,2,0,0,45,50,2,45,3,0
2017,510101,510143020,6,21,4,4,1,3,0,0,60,65,10,53,2,0
2017,510101,510143020,7,21,15,20,1,15,4,0,98,111,7,89,15,0
2017,510101,510143020,8,21,7,8,4,4,0,0,123,136,4,129,3,0
2017,510101,510143020,9,21,5,6,2,10,0,0,70,93,7,82,4,0
2017,510101,510143020,10,21,15,18,2,16,0,0,105,128,7,117,4,0
2017,510101,510143020,11,21,7,8,4,4,0,0,123,136,4,129,3,0
2017,510101,510143020,12,21,9,11,1,12,0,0,93,110,3,83,1,0
2017,510101,510143021,1,21,1,1,0,1,0,0,16,29,12,17,0,0
2017,510101,510143021,2,21,8,10,6,4,0,0,18,39,17,22,0,0
2017,510101,510143021,3,21,5,7,3,4,0,0,14,31,12,19,0,0
2017,510101,510143021,4,21,2,12,2,10,0,0,19,59,14,45,0,0
2017,510101,510143021,5,21,5,13,1,12,0,0,15,30,13,17,0,0
2017,510101,510143021,6,21,3,8,4,4,0,0,14,28,8,20,0,0
2017,510101,510143021,7,21,9,19,9,10,0,0,37,63,27,34,0,0
2017,510101,510143021,8,21,4,8,8,0,0,0,12,57,17,40,0,0
2017,510101,510143021,9,21,11,15,4,11,0,0,49,60,20,40,0,0
2017,510101,510143021,10,21,1,10,3,7,0,0,101,101,25,73,3,0
2017,510101,510143021,11,21,1,1,1,0,0,0,12,68,15,52,1,0
2017,510101,510151008,1,21,,,,,,,,,,,,
2017,510101,510151008,2,21,,,,,,,,,,,,
2017,510101,510151008,3,21,,,,,,,,,,,,
2017,510101,510151008,4,21,,,,,,,,,,,,
2017,510101,510151008,5,21,,,,,,,,,,,,
2017,510101,510151008,6,21,,,,,,,,,,,,
2017,510101,510151008,7,21,,,,,,,,,,,,
2017,510101,510151008,8,21,,,,,,,,,,,,
2017,510101,510151008,9,21,,,,,,,,,,,,
2017,510101,510151008,10,21,,,,,,,,,,,,
2017,510101,510151008,11,21,,,,,,,,,,,,
2017,510101,510151008,12,21,,,,,,,,,,,,
2017,510201,510241001,1,21,,,,,,,,,,,,
2017,510201,510241001,2,21,,,,,,,,,,,,
2017,510201,510241001,3,21,,,,,,,,,,,,
2017,510201,510241001,4,21,,,,,,,,,,,,
2017,510201,510241001,5,21,,,,,,,,,,,,
2017,510201,510241001,6,21,,,,,,,,,,,,
2017,510201,510241001,7,21,,,,,,,,,,,,
2017,510201,510241001,8,21,,,,,,,,,,,,
2017,510201,510241001,9,21,,,,,,,,,,,,
2017,510201,510241001,10,21,,,,,,,,,,,,
2017,510201,510241001,11,21,,,,,,,,,,,,
2017,510201,510241001,12,21,,,,,,,,,,,,
2017,510201,510251039,1,21,,,,,,,,,,,,
2017,510201,510251039,2,21,,,,,,,,,,,,
2017,510201,510251039,3,21,,,,,,,,,,,,
2017,510201,510251039,4,21,,,,,,,,,,,,
2017,510201,510251039,5,21,,,,,,,,,,,,
2017,510201,510251039,6,21,,,,,,,,,,,,
2017,510201,510251039,7,21,,,,,,,,,,,,
2017,510201,510251039,8,21,,,,,,,,,,,,
2017,510201,510251039,9,21,,,,,,,,,,,,
2017,510201,510251039,10,21,,,,,,,,,,,,
2017,510201,510251039,11,21,,,,,,,,,,,,
2017,510201,510251039,12,21,,,,,,,,,,,,
2017,510201,510253002,1,21,,,,,,,,,,,,
2017,510201,510253002,2,21,,,,,,,,,,,,
2017,510201,510253002,3,21,,,,,,,,,,,,
2017,510201,510253002,4,21,,,,,,,,,,,,
2017,510201,510253002,5,21,,,,,,,,,,,,
2017,510201,510253002,6,21,,,,,,,,,,,,
2017,510201,510253002,7,21,,,,,,,,,,,,
2017,510201,510253002,8,21,,,,,,,,,,,,
2017,510201,510253002,9,21,,,,,,,,,,,,
2017,510201,510253002,10,21,,,,,,,,,,,,
2017,510201,510253002,11,21,,,,,,,,,,,,
2017,510202,510241003,1,21,,,,,,,,,,,,
2017,510202,510241003,2,21,,,,,,,,,,,,
2017,510202,510241003,3,21,,,,,,,,,,,,
2017,510202,510241003,4,21,,,,,,,,,,,,
2017,510202,510241003,5,21,,,,,,,,,,,,
2017,510202,510241003,6,21,,,,,,,,,,,,
2017,510202,510241003,7,21,,,,,,,,,,,,
2017,510202,510241003,8,21,,,,,,,,,,,,
2017,510202,510241003,9,21,,,,,,,,,,,,
2017,510202,510241003,10,21,,,,,,,,,,,,
2017,510202,510241003,11,21,,,,,,,,,,,,
2017,510202,510241003,12,21,,,,,,,,,,,,
2017,510202,510251004,1,21,,,,,,,,,,,,
2017,510202,510251004,2,21,,,,,,,,,,,,
2017,510202,510251004,3,21,,,,,,,,,,,,
2017,510202,510251004,4,21,,,,,,,,,,,,
2017,510202,510251004,5,21,,,,,,,,,,,,
2017,510202,510251004,6,21,,,,,,,,,,,,
2017,510202,510251004,7,21,,,,,,,,,,,,
2017,510202,510251004,8,21,,,,,,,,,,,,
2017,510202,510251004,9,21,,,,,,,,,,,,
2017,510202,510251004,10,21,,,,,,,,,,,,
2017,510202,510251004,11,21,,,,,,,,,,,,
2017,510202,510251004,12,21,,,,,,,,,,,,
2017,510203,510241005,1,21,,,,,,,,,,,,
2017,510203,510241005,2,21,,,,,,,,,,,,
2017,510203,510241005,3,21,,,,,,,,,,,,
2017,510203,510241005,4,21,,,,,,,,,,,,
2017,510203,510241005,5,21,,,,,,,,,,,,
2017,510203,510241005,6,21,,,,,,,,,,,,
2017,510203,510241005,7,21,,,,,,,,,,,,
2017,510203,510241005,8,21,,,,,,,,,,,,
2017,510203,510241005,9,21,,,,,,,,,,,,
2017,510203,510241005,10,21,,,,,,,,,,,,
2017,510203,510241005,11,21,,,,,,,,,,,,
2017,510203,510241005,12,21,,,,,,,,,,,,
2017,510203,510251006,1,21,,,,,,,,,,,,
2017,510203,510251006,2,21,,,,,,,,,,,,
2017,510203,510251006,3,21,,,,,,,,,,,,
2017,510203,510251006,4,21,,,,,,,,,,,,
2017,510203,510251006,5,21,,,,,,,,,,,,
2017,510203,510251006,6,21,,,,,,,,,,,,
2017,510203,510251006,7,21,,,,,,,,,,,,
2017,510203,510251006,8,21,,,,,,,,,,,,
2017,510203,510251006,9,21,,,,,,,,,,,,
2017,510203,510251006,10,21,,,,,,,,,,,,
2017,510203,510251006,11,21,,,,,,,,,,,,
2017,510203,510251006,12,21,,,,,,,,,,,,
2017,510203,510251041,1,21,,,,,,,,,,,,
2017,510203,510251041,2,21,,,,,,,,,,,,
2017,510203,510251041,3,21,,,,,,,,,,,,
2017,510203,510251041,4,21,,,,,,,,,,,,
2017,510203,510251041,5,21,,,,,,,,,,,,
2017,510203,510251041,6,21,,,,,,,,,,,,
2017,510203,510251041,7,21,,,,,,,,,,,,
2017,510203,510251041,8,21,,,,,,,,,,,,
2017,510203,510251041,9,21,,,,,,,,,,,,
2017,510203,510251041,10,21,,,,,,,,,,,,
2017,510203,510251041,11,21,,,,,,,,,,,,
2017,510203,510251041,12,21,,,,,,,,,,,,
2017,510204,510241007,1,21,,,,,,,,,,,,
2017,510204,510241007,2,21,,,,,,,,,,,,
2017,510204,510241007,3,21,,,,,,,,,,,,
2017,510204,510241007,4,21,,,,,,,,,,,,
2017,510204,510241007,5,21,,,,,,,,,,,,
2017,510204,510241007,6,21,,,,,,,,,,,,
2017,510204,510241007,7,21,,,,,,,,,,,,
2017,510204,510241007,8,21,,,,,,,,,,,,
2017,510204,510241007,9,21,,,,,,,,,,,,
2017,510204,510241007,10,21,,,,,,,,,,,,
2017,510204,510241007,11,21,,,,,,,,,,,,
2017,510204,510241007,12,21,,,,,,,,,,,,
2017,510204,510243008,1,21,,,,,,,,,,,,
2017,510204,510243008,2,21,,,,,,,,,,,,
2017,510204,510243008,3,21,,,,,,,,,,,,
2017,510204,510243008,4,21,,,,,,,,,,,,
2017,510204,510243008,5,21,,,,,,,,,,,,
2017,510204,510243008,6,21,,,,,,,,,,,,
2017,510204,510243008,7,21,,,,,,,,,,,,
2017,510204,510243008,9,21,,,,,,,,,,,,
2017,510204,510243008,10,21,,,,,,,,,,,,
2017,510204,510243008,11,21,,,,,,,,,,,,
2017,510204,510243008,12,21,,,,,,,,,,,,
2017,510205,510241009,1,21,,,,,,,,,,,,
2017,510205,510241009,2,21,,,,,,,,,,,,
2017,510205,510241009,3,21,,,,,,,,,,,,
2017,510205,510241009,4,21,,,,,,,,,,,,
2017,510205,510241009,5,21,,,,,,,,,,,,
2017,510205,510241009,6,21,,,,,,,,,,,,
2017,510205,510241009,7,21,,,,,,,,,,,,
2017,510205,510241009,8,21,,,,,,,,,,,,
2017,510205,510241009,9,21,,,,,,,,,,,,
2017,510205,510241009,10,21,,,,,,,,,,,,
2017,510205,510241009,11,21,,,,,,,,,,,,
2017,510205,510241009,12,21,,,,,,,,,,,,
2017,510205,510251010,1,21,,,,,,,,,,,,
2017,510205,510251010,2,21,,,,,,,,,,,,
2017,510205,510251010,3,21,,,,,,,,,,,,
2017,510205,510251010,4,21,,,,,,,,,,,,
2017,510205,510251010,5,21,,,,,,,,,,,,
2017,510205,510251010,6,21,,,,,,,,,,,,
2017,510205,510251010,7,21,,,,,,,,,,,,
2017,510205,510251010,8,21,,,,,,,,,,,,
2017,510205,510251010,9,21,,,,,,,,,,,,
2017,510205,510251010,10,21,,,,,,,,,,,,
2017,510205,510251010,11,21,,,,,,,,,,,,
2017,510205,510251010,12,21,,,,,,,,,,,,
2017,510205,510251011,1,21,,,,,,,,,,,,
2017,510205,510251011,2,21,,,,,,,,,,,,
2017,510205,510251011,3,21,,,,,,,,,,,,
2017,510205,510251011,4,21,,,,,,,,,,,,
2017,510205,510251011,5,21,,,,,,,,,,,,
2017,510205,510251011,6,21,,,,,,,,,,,,
2017,510205,510251011,7,21,,,,,,,,,,,,
2017,510205,510251011,8,21,,,,,,,,,,,,
2017,510205,510251011,9,21,,,,,,,,,,,,
2017,510205,510251011,10,21,,,,,,,,,,,,
2017,510205,510251011,11,21,,,,,,,,,,,,
2017,510205,510251011,12,21,,,,,,,,,,,,
2017,510206,510241040,1,21,,,,,,,,,,,,
2017,510206,510241040,2,21,,,,,,,,,,,,
2017,510206,510241040,3,21,,,,,,,,,,,,
2017,510206,510241040,4,21,,,,,,,,,,,,
2017,510206,510241040,5,21,,,,,,,,,,,,
2017,510206,510241040,6,21,,,,,,,,,,,,
2017,510206,510241040,7,21,,,,,,,,,,,,
2017,510206,510241040,8,21,,,,,,,,,,,,
2017,510206,510241040,9,21,,,,,,,,,,,,
2017,510206,510241040,10,21,,,,,,,,,,,,
2017,510206,510241040,11,21,,,,,,,,,,,,
2017,510206,510241040,12,21,,,,,,,,,,,,
2017,510206,510251012,1,21,,,,,,,,,,,,
2017,510206,510251012,2,21,,,,,,,,,,,,
2017,510206,510251012,3,21,,,,,,,,,,,,
2017,510206,510251012,4,21,,,,,,,,,,,,
2017,510206,510251012,5,21,,,,,,,,,,,,
2017,510206,510251012,6,21,,,,,,,,,,,,
2017,510206,510251012,7,21,,,,,,,,,,,,
2017,510206,510251012,8,21,,,,,,,,,,,,
2017,510206,510251012,9,21,,,,,,,,,,,,
2017,510206,510251012,10,21,,,,,,,,,,,,
2017,510206,510251012,11,21,,,,,,,,,,,,
2017,510206,510251012,12,21,,,,,,,,,,,,
2017,510206,510251016,1,21,,,,,,,,,,,,
2017,510206,510251016,2,21,,,,,,,,,,,,
2017,510206,510251016,3,21,,,,,,,,,,,,
2017,510206,510251016,4,21,,,,,,,,,,,,
2017,510206,510251016,5,21,,,,,,,,,,,,
2017,510206,510251016,6,21,,,,,,,,,,,,
2017,510206,510251016,7,21,,,,,,,,,,,,
2017,510206,510251016,8,21,,,,,,,,,,,,
2017,510206,510251016,9,21,,,,,,,,,,,,
2017,510206,510251016,10,21,,,,,,,,,,,,
2017,510206,510251016,11,21,,,,,,,,,,,,
2017,510206,510251016,12,21,,,,,,,,,,,,
2017,510207,510241013,1,21,,,,,,,,,,,,
2017,510207,510241013,2,21,,,,,,,,,,,,
2017,510207,510241013,3,21,,,,,,,,,,,,
2017,510207,510241013,4,21,,,,,,,,,,,,
2017,510207,510241013,5,21,,,,,,,,,,,,
2017,510207,510241013,6,21,,,,,,,,,,,,
2017,510207,510241013,7,21,,,,,,,,,,,,
2017,510207,510241013,8,21,,,,,,,,,,,,
2017,510207,510241013,9,21,,,,,,,,,,,,
2017,510207,510241013,10,21,,,,,,,,,,,,
2017,510207,510241013,11,21,,,,,,,,,,,,
2017,510207,510241013,12,21,,,,,,,,,,,,
2017,510207,510251014,1,21,,,,,,,,,,,,
2017,510207,510251014,2,21,,,,,,,,,,,,
2017,510207,510251014,3,21,,,,,,,,,,,,
2017,510207,510251014,4,21,,,,,,,,,,,,
2017,510207,510251014,5,21,,,,,,,,,,,,
2017,510207,510251014,6,21,,,,,,,,,,,,
2017,510207,510251014,7,21,,,,,,,,,,,,
2017,510207,510251014,8,21,,,,,,,,,,,,
2017,510207,510251014,9,21,,,,,,,,,,,,
2017,510207,510251014,10,21,,,,,,,,,,,,
2017,510207,510251014,11,21,,,,,,,,,,,,
2017,510207,510251014,12,21,,,,,,,,,,,,
2017,510208,510241015,1,21,,,,,,,,,,,,
2017,510208,510241015,2,21,,,,,,,,,,,,
2017,510208,510241015,3,21,,,,,,,,,,,,
2017,510208,510241015,4,21,,,,,,,,,,,,
2017,510208,510241015,5,21,,,,,,,,,,,,
2017,510208,510241015,6,21,,,,,,,,,,,,
2017,510208,510241015,7,21,,,,,,,,,,,,
2017,510208,510241015,8,21,,,,,,,,,,,,
2017,510208,510241015,9,21,,,,,,,,,,,,
2017,510208,510241015,10,21,,,,,,,,,,,,
2017,510208,510241015,11,21,,,,,,,,,,,,
2017,510208,510241015,12,21,,,,,,,,,,,,
2017,510209,510241017,1,21,,,,,,,,,,,,
2017,510209,510241017,2,21,,,,,,,,,,,,
2017,510209,510241017,3,21,,,,,,,,,,,,
2017,510209,510241017,4,21,,,,,,,,,,,,
2017,510209,510241017,5,21,,,,,,,,,,,,
2017,510209,510241017,6,21,,,,,,,,,,,,
2017,510209,510241017,7,21,,,,,,,,,,,,
2017,510209,510241017,8,21,,,,,,,,,,,,
2017,510209,510241017,9,21,,,,,,,,,,,,
2017,510209,510241017,10,21,,,,,,,,,,,,
2017,510209,510241017,11,21,,,,,,,,,,,,
2017,510209,510241017,12,21,,,,,,,,,,,,
2017,510209,510251018,1,21,,,,,,,,,,,,
2017,510209,510251018,2,21,,,,,,,,,,,,
2017,510209,510251018,3,21,,,,,,,,,,,,
2017,510209,510251018,4,21,,,,,,,,,,,,
2017,510209,510251018,5,21,,,,,,,,,,,,
2017,510209,510251018,6,21,,,,,,,,,,,,
2017,510209,510251018,7,21,,,,,,,,,,,,
2017,510209,510251018,8,21,,,,,,,,,,,,
2017,510209,510251018,9,21,,,,,,,,,,,,
2017,510209,510251018,10,21,,,,,,,,,,,,
2017,510209,510251018,11,21,,,,,,,,,,,,
2017,510209,510251018,12,21,,,,,,,,,,,,
2017,510210,510241019,1,21,,,,,,,,,,,,
2017,510210,510241019,2,21,,,,,,,,,,,,
2017,510210,510241019,3,21,,,,,,,,,,,,
2017,510210,510241019,4,21,,,,,,,,,,,,
2017,510210,510241019,5,21,,,,,,,,,,,,
2017,510210,510241019,6,21,,,,,,,,,,,,
2017,510210,510241019,7,21,,,,,,,,,,,,
2017,510210,510241019,8,21,,,,,,,,,,,,
2017,510210,510241019,9,21,,,,,,,,,,,,
2017,510210,510241019,10,21,,,,,,,,,,,,
2017,510210,510241019,11,21,,,,,,,,,,,,
2017,510210,510241019,12,21,,,,,,,,,,,,
2017,510211,510241020,1,21,,,,,,,,,,,,
2017,510211,510241020,2,21,,,,,,,,,,,,
2017,510211,510241020,3,21,,,,,,,,,,,,
2017,510211,510241020,4,21,,,,,,,,,,,,
2017,510211,510241020,5,21,,,,,,,,,,,,
2017,510211,510241020,6,21,,,,,,,,,,,,
2017,510211,510241020,7,21,,,,,,,,,,,,
2017,510211,510241020,8,21,,,,,,,,,,,,
2017,510211,510241020,9,21,,,,,,,,,,,,
2017,510211,510241020,10,21,,,,,,,,,,,,
2017,510211,510241020,11,21,,,,,,,,,,,,
2017,510211,510241020,12,21,,,,,,,,,,,,
2017,510211,510251021,1,21,,,,,,,,,,,,
2017,510211,510251021,2,21,,,,,,,,,,,,
2017,510211,510251021,3,21,,,,,,,,,,,,
2017,510211,510251021,4,21,,,,,,,,,,,,
2017,510211,510251021,5,21,,,,,,,,,,,,
2017,510211,510251021,6,21,,,,,,,,,,,,
2017,510211,510251021,7,21,,,,,,,,,,,,
2017,510211,510251021,8,21,,,,,,,,,,,,
2017,510211,510251021,9,21,,,,,,,,,,,,
2017,510211,510251021,10,21,,,,,,,,,,,,
2017,510211,510251021,11,21,,,,,,,,,,,,
2017,510211,510251021,12,21,,,,,,,,,,,,
2017,510212,510241022,1,21,,,,,,,,,,,,
2017,510212,510241022,2,21,,,,,,,,,,,,
2017,510212,510241022,3,21,,,,,,,,,,,,
2017,510212,510241022,4,21,,,,,,,,,,,,
2017,510212,510241022,5,21,,,,,,,,,,,,
2017,510212,510241022,6,21,,,,,,,,,,,,
2017,510212,510241022,7,21,,,,,,,,,,,,
2017,510212,510241022,8,21,,,,,,,,,,,,
2017,510212,510241022,9,21,,,,,,,,,,,,
2017,510212,510241022,10,21,,,,,,,,,,,,
2017,510212,510241022,11,21,,,,,,,,,,,,
2017,510212,510241022,12,21,,,,,,,,,,,,
2017,510212,510241023,1,21,,,,,,,,,,,,
2017,510212,510241023,2,21,,,,,,,,,,,,
2017,510212,510241023,3,21,,,,,,,,,,,,
2017,510212,510241023,4,21,,,,,,,,,,,,
2017,510212,510241023,5,21,,,,,,,,,,,,
2017,510212,510241023,6,21,,,,,,,,,,,,
2017,510212,510241023,7,21,,,,,,,,,,,,
2017,510212,510241023,8,21,,,,,,,,,,,,
2017,510212,510241023,9,21,,,,,,,,,,,,
2017,510212,510241023,10,21,,,,,,,,,,,,
2017,510212,510241023,11,21,,,,,,,,,,,,
2017,510212,510241023,12,21,,,,,,,,,,,,
2017,510212,510243024,1,21,,,,,,,,,,,,
2017,510212,510243024,2,21,,,,,,,,,,,,
2017,510212,510243024,3,21,,,,,,,,,,,,
2017,510212,510243024,4,21,,,,,,,,,,,,
2017,510212,510243024,5,21,,,,,,,,,,,,
2017,510212,510243024,6,21,,,,,,,,,,,,
2017,510212,510243024,8,21,,,,,,,,,,,,
2017,510212,510243024,10,21,,,,,,,,,,,,
2017,510212,510243024,11,21,,,,,,,,,,,,
2017,510212,510243024,12,21,,,,,,,,,,,,
2017,510212,510252025,1,21,,,,,,,,,,,,
2017,510212,510252025,2,21,,,,,,,,,,,,
2017,510212,510252025,3,21,,,,,,,,,,,,
2017,510212,510252025,4,21,,,,,,,,,,,,
2017,510212,510252025,5,21,,,,,,,,,,,,
2017,510212,510252025,6,21,,,,,,,,,,,,
2017,510212,510252025,7,21,,,,,,,,,,,,
2017,510212,510252025,8,21,,,,,,,,,,,,
2017,510212,510252025,9,21,,,,,,,,,,,,
2017,510212,510252025,10,21,,,,,,,,,,,,
2017,510212,510252025,11,21,,,,,,,,,,,,
2017,510212,510252025,12,21,,,,,,,,,,,,
2017,510213,510241026,1,21,,,,,,,,,,,,
2017,510213,510241026,2,21,,,,,,,,,,,,
2017,510213,510241026,3,21,,,,,,,,,,,,
2017,510213,510241026,4,21,,,,,,,,,,,,
2017,510213,510241026,5,21,,,,,,,,,,,,
2017,510213,510241026,6,21,,,,,,,,,,,,
2017,510213,510241026,7,21,,,,,,,,,,,,
2017,510213,510241026,8,21,,,,,,,,,,,,
2017,510213,510241026,9,21,,,,,,,,,,,,
2017,510213,510241026,10,21,,,,,,,,,,,,
2017,510213,510241026,11,21,,,,,,,,,,,,
2017,510213,510241026,12,21,,,,,,,,,,,,
2017,510214,510241030,1,21,0,4,2,1,1,0,3,44,40,6,1,0
2017,510214,510241030,2,21,1,3,2,1,1,0,2,36,36,2,0,0
2017,510214,510241030,3,21,0,2,2,0,0,0,1,38,37,2,0,0
2017,510214,510241030,4,21,4,4,3,1,1,,39,40,36,4,,
2017,510214,510241030,5,21,0,4,2,0,2,0,2,40,40,2,0,0
2017,510214,510241030,6,21,0,6,3,1,2,,1,52,48,4,1,
2017,510214,510241030,7,21,0,2,1,0,1,0,1,31,29,3,0,0
2017,510214,510241030,8,21,0,3,1,0,2,0,3,57,49,3,2,0
2017,510214,510241030,9,21,,,,,,,,,,,,
2017,510214,510241030,10,21,1,3,3,1,0,0,3,44,42,5,0,0
2017,510214,510241030,11,21,2,2,2,1,1,0,3,38,37,3,1,0
2017,510214,510241030,12,21,2,3,2,2,1,,2,44,42,4,0,
2017,510214,510251031,1,21,,,,,,,,,,,,
2017,510214,510251031,2,21,,,,,,,,,,,,
2017,510214,510251031,3,21,,,,,,,,,,,,
2017,510214,510251031,4,21,,,,,,,,,,,,
2017,510214,510251031,5,21,,,,,,,,,,,,
2017,510214,510251031,6,21,,,,,,,,,,,,
2017,510214,510251031,7,21,,,,,,,,,,,,
