cAnnee,cCodeNiv,cCodeStru,cPeriode,cTypeRapport,cCO_LOFEMI_NU_1014a,cCO_LOFEMI_NU_1519a,cCO_LOFEMI_NU_2024a,cCO_LOFEMI_NU_2599a,cCO_LOFEMI_UR_1014a,cCO_LOFEMI_UR_1519a,cCO_LOFEMI_UR_2024a,cCO_LOFEMI_UR_2599a,cCO_LOFEMI_PDV_1014a,cCO_LOFEMI_PDV_1519a,cCO_LOFEMI_PDV_2024a,cCO_LOFEMI_PDV_2599a,cCO_OVMIC_NU_1014a,cCO_OVMIC_NU_1519a,cCO_OVMIC_NU_2024a,cCO_OVMIC_NU_2599a,cCO_OVMIC_UR_1014a,cCO_OVMIC_UR_1519a,cCO_OVMIC_UR_2024a,cCO_OVMIC_UR_2599a,cCO_OVMIC_PDV_1014a,cCO_OVMIC_PDV_1519a,cCO_OVMIC_PDV_2024a,cCO_OVMIC_PDV_2599a,cCI_DEPO_NU_1014a,cCI_DEPO_NU_1519a,cCI_DEPO_NU_2024a,cCI_DEPO_NU_2599a,cCI_DEPO_UR_1014a,cCI_DEPO_UR_1519a,cCI_DEPO_UR_2024a,cCI_DEPO_UR_2599a,cCI_DEPO_PDV_1014a,cCI_DEPO_PDV_1519a,cCI_DEPO_PDV_2024a,cCI_DEPO_PDV_2599a,cCI_MEG_NU_1014a,cCI_MEG_NU_1519a,cCI_MEG_NU_2024a,cCI_MEG_NU_2599a,cCI_MEG_UR_1014a,cCI_MEG_UR_1519a,cCI_MEG_UR_2024a,cCI_MEG_UR_2599a,cCI_MEG_PDV_1014a,cCI_MEG_PDV_1519a,cCI_MEG_PDV_2024a,cCI_MEG_PDV_2599a,cSPV_CONC_NU_1014a,cSPV_CONC_NU_1519a,cSPV_CONC_NU_2024a,cSPV_CONC_NU_2599a,cSPV_CONC_UR_1014a,cSPV_CONC_UR_1519a,cSPV_CONC_UR_2024a,cSPV_CONC_UR_2599a,cSPV_CONC_PDV_1014a,cSPV_CONC_PDV_1519a,cSPV_CONC_PDV_2024a,cSPV_CONC_PDV_2599a,cBAR_M_NU_1014a,cBAR_M_NU_1519a,cBAR_M_NU_2024a,cBAR_M_NU_2599a,cBAR_M_UR_1014a,cBAR_M_UR_1519a,cBAR_M_UR_2024a,cBAR_M_UR_2599a,cBAR_M_PDV_1014a,cBAR_M_PDV_1519a,cBAR_M_PDV_2024a,cBAR_M_PDV_2599a,cBAR_F_NU_1014a,cBAR_F_NU_1519a,cBAR_F_NU_2024a,cBAR_F_NU_2599a,cBAR_F_UR_1014a,cBAR_F_UR_1519a,cBAR_F_UR_2024a,cBAR_F_UR_2599a,cBAR_F_PDV_1014a,cBAR_F_PDV_1519a,cBAR_F_PDV_2024a,cBAR_F_PDV_2599a,cBAR_DIU_NU_1014a,cBAR_DIU_NU_1519a,cBAR_DIU_NU_2024a,cBAR_DIU_NU_2599a,cBAR_DIU_UR_1014a,cBAR_DIU_UR_1519a,cBAR_DIU_UR_2024a,cBAR_DIU_UR_2599a,cBAR_DIU_PDV_1014a,cBAR_DIU_PDV_1519a,cBAR_DIU_PDV_2024a,cBAR_DIU_PDV_2599a,cIPLT_IPLN_NU_1014a,cIPLT_IPLN_NU_1519a,cIPLT_IPLN_NU_2024a,cIPLT_IPLN_NU_2599a,cIPLT_IPLN_UR_1014a,cIPLT_IPLN_UR_1519a,cIPLT_IPLN_UR_2024a,cIPLT_IPLN_UR_2599a,cIPLT_IPLN_PDV_1014a,cIPLT_IPLN_PDV_1519a,cIPLT_IPLN_PDV_2024a,cIPLT_IPLN_PDV_2599a,cNAT_COCY_NU_1014a,cNAT_COCY_NU_1519a,cNAT_COCY_NU_2024a,cNAT_COCY_NU_2599a,cNAT_COCY_UR_1014a,cNAT_COCY_UR_1519a,cNAT_COCY_UR_2024a,cNAT_COCY_UR_2599a,cNAT_COCY_PDV_1014a,cNAT_COCY_PDV_1519a,cNAT_COCY_PDV_2024a,cNAT_COCY_PDV_2599a,cNAT_MAMA_NU_1014a,cNAT_MAMA_NU_1519a,cNAT_MAMA_NU_2024a,cNAT_MAMA_NU_2599a,cNAT_MAMA_UR_1014a,cNAT_MAMA_UR_1519a,cNAT_MAMA_UR_2024a,cNAT_MAMA_UR_2599a,cNAT_MAMA_PDV_1014a,cNAT_MAMA_PDV_1519a,cNAT_MAMA_PDV_2024a,cNAT_MAMA_PDV_2599a,cNAT_PFN_NU_1014a,cNAT_PFN_NU_1519a,cNAT_PFN_NU_2024a,cNAT_PFN_NU_2599a,cNAT_PFN_UR_1014a,cNAT_PFN_UR_1519a,cNAT_PFN_UR_2024a,cNAT_PFN_UR_2599a,cNAT_PFN_PDV_1014a,cNAT_PFN_PDV_1519a,cNAT_PFN_PDV_2024a,cNAT_PFN_PDV_2599a,cCCV_LST_NU_1014a,cCCV_LST_NU_1519a,cCCV_LST_NU_2024a,cCCV_LST_NU_2599a,cCCV_LST_UR_1014a,cCCV_LST_UR_1519a,cCCV_LST_UR_2024a,cCCV_LST_UR_2599a,cCCV_LST_PDV_1014a,cCCV_LST_PDV_1519a,cCCV_LST_PDV_2024a,cCCV_LST_PDV_2599a,cCCV_VAS_NU_1014a,cCCV_VAS_NU_1519a,cCCV_VAS_NU_2024a,cCCV_VAS_NU_2599a,cCCV_VAS_UR_1014a,cCCV_VAS_UR_1519a,cCCV_VAS_UR_2024a,cCCV_VAS_UR_2599a,cCCV_VAS_PDV_1014a,cCCV_VAS_PDV_1519a,cCCV_VAS_PDV_2024a,cCCV_VAS_PDV_2599a,cPF_TOT_NU_1014a,cPF_TOT_NU_1519a,cPF_TOT_NU_2024a,cPF_TOT_NU_2599a,cPF_TOT_NU,cPF_TOT_UR_1014a,cPF_TOT_UR_1519a,cPF_TOT_UR_2024a,cPF_TOT_UR_2599a,cPF_TOT_UR,cPF_TOT_PDV_1014a,cPF_TOT_PDV_1519a,cPF_TOT_PDV_2024a,cPF_TOT_PDV_2599a,cPF_TOT_PDV
2015,520503,520551014,9,21,,,,6,,,9,,,,,,,,,6,,,9,,,,,,,,10,7,,,24,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,19,29,,,42,26,68,,,,,
2015,520503,520551014,10,21,,,,4,,,,10,,,,,,,,4,,,,7,,,,,,,5,16,,,13,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,24,29,,,13,66,79,,,,,
2015,520503,520551014,11,21,,,3,1,,,,8,,,,,,,,3,,,,6,,,,,,,2,18,,2,21,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,22,27,,2,21,60,83,,,,,
2015,520503,520551014,12,21,,,6,1,,,10,12,,,,,,,2,1,,,9,8,,,,,,,3,20,,,19,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,22,33,,,38,62,100,,,,,
2015,520505,520541017,6,21,,,3,,,33,44,42,,,,,,,,,,,,,,,,,,4,5,,,48,153,242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,4,48,,,,,,1,9,,,51,59,121,,,,,,,,,,,2,,,,,,,,,,,,34,15,,,,,,,,,,,3,6,,,,,,,,,,,,73,,,,,,,,,,,,1,,,,,,5,17,,22,,132,299,550,981,,,,,
2015,520505,520541017,7,21,,3,4,,,36,48,42,,,,,,,,,,,,,,,,,,11,10,,,59,163,242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,4,48,,,,,,,,,,51,59,121,,,,,,,,,,,2,,,,,,,,,,,,40,14,,,,,,,,,,,3,6,,,,,,,,,,,,73,,,,,,,,,,,,1,,,,,,14,14,,28,,146,319,549,1014,,,,,
2015,520505,520541017,8,21,,,4,,,36,52,42,,,,,,,,,,,,,,,,,,2,8,,,61,179,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,4,48,,,,,,,,,,51,53,116,,,,,,,,,,,3,,,,,,,5,,,,5,27,9,,,,,,,,,,,3,6,,,,,,,,,,,,73,,,,,,,,,,,,1,,,,,,7,12,,19,,153,321,549,1023,,,,,
2015,520505,520541017,9,21,,3,1,,,39,53,45,,,,,,,,,,,,,,,,,,4,2,,,65,179,255,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,4,48,,,,,,,,,,51,54,116,,,,,,,,,,,3,,,,,,,3,,,,3,24,13,,,,,,,,,,,3,6,,,,,,,,,,,,73,,,,,,,,,,,,1,,,,,,10,3,,13,,158,320,559,1037,,1,,,1
2015,520505,520541017,10,21,,1,,,,33,53,45,,2,4,,,,,,,,,,,,,,,5,5,2,,69,181,260,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,4,48,,,,,,,,,,51,54,120,,,,,,,,,,,3,,,,,,,1,,,,4,21,10,,,,,,,,,,,3,6,,,,,,,,,,,,73,,,,,,,,,,,,1,,,,,,7,5,2,14,,157,319,565,1041,,2,5,,7
2015,520505,520541017,11,21,,3,2,,,41,55,45,,,,,,,,,,,,,,,,,,2,5,,,71,186,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,4,48,,,,,,1,,,,53,54,120,,,,,,,,,,,3,,,,,,,,,,,4,17,10,,,,,,,,,,,3,6,,,,,,,,,,,,73,,,,,,,,,,,,1,,,,,,6,7,,13,,169,322,565,1056,,,,,
2015,520505,520541017,12,21,,,,,,41,55,45,,,,,,,,,,,,,,,,,,3,2,,,74,188,261,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,4,48,,,,,,1,2,,,54,57,120,,,,,,,,,,,3,,,,,,,,2,,,4,25,10,,,,,,,,,,,3,6,,,,,,,,,,,,73,,,,,,,,,,,,1,,,,,,4,6,,10,,173,335,566,1074,,,,2,2
2015,520507,520551023,6,21,,,1,,,1,,5,,,,2,,,,3,,,,,,,,,,,2,5,,4,4,38,,,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,28,,,,,,,,,,,,45,,,,,,,,,,,,6,,,,,,,,,,,,4,,,,,,,,,,,,4,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,3,8,11,,5,4,140,149,,,1,10,11
2015,520507,520551023,7,21,,,,2,,1,4,33,,,,1,,,,,,,1,1,,,,,,,2,5,,3,15,185,,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,28,,,,,,,,,,,,45,,,,,,,,1,,,,6,,,,,,,,5,,,,4,,,,,,,,,,,,4,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,2,13,15,,4,20,316,340,,,1,11,12
2015,520507,520551023,8,21,,,,6,,,1,48,,,,3,,,1,,,,3,1,,,,,,1,,7,,6,6,508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,2,,,,,,,,8,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,23,25,,6,10,567,583,,,,3,3
2015,520507,520551023,9,21,,,,7,,,,43,,,2,7,,,,,,,,,,,,1,,,,8,,3,11,185,,2,2,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,28,,,,,,,,,,,,45,,,,,,,,1,,,,4,,,,,,,,1,,,,11,,,,,,,,,,,,4,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,17,17,,3,11,331,345,,2,4,25,31
2015,520507,520551023,10,21,,,,,,2,2,14,,,,4,,,,,,,2,6,,,,,,2,,1,,1,5,167,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,28,,,,,,,,,,,,45,,,,,,,,,,,,2,,,,,,,,,,,,11,,,,,,,,,,,,4,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,2,,1,3,,3,9,287,299,,,,34,34
2015,520507,520551023,11,21,,,,,,2,2,26,,,,4,,,1,2,,,1,3,,,,,,,3,,,,11,102,,,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,6,,2,14,151,167,,,2,7,9
2015,520507,520551023,12,21,,,,16,,,2,11,,,,,,,1,2,,,,3,,,,,,3,2,14,,1,3,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,45,,,,,,,,,,,,6,,,,,,,3,,,,3,9,,,,,,,,,,,,4,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,3,6,32,41,,1,8,127,136,,,,,
2015,520518,520541045,6,21,,,,1,,,22,39,,4,,6,,,,,,,3,3,,1,,1,,2,3,2,,,,1080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,36,,,,,,3,2,2,,,,412,,,,,,,,,,,,,,,,,,,,,,,,977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,15,,,25,2562,2587,,5,,7,12
2015,520518,520541045,7,21,,3,1,1,,4,4,45,,,2,5,,,,,,,1,5,,,,,,3,4,6,,20,46,1024,,,68,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,31,,,,,,,2,2,,1,3,325,,,,95,,,,,,,,,,,,,,,,,,,,958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,7,9,22,,25,54,2393,2472,,,70,110,180
2015,520518,520541045,8,21,,,,1,,,,48,,,,10,,,,,,,,3,,,,2,,,3,2,,,,1006,,,,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,36,,,,,,,,1,,,,337,,,,,,,,,,,,,,,,,,,,,,,,976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,7,,,,2446,2446,,,,88,88
2015,520518,520541045,9,21,,1,1,2,6,5,51,62,,,,1,,,,,,1,5,6,,,,,1,3,9,13,13,62,1042,1117,,,10,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,,,,,,,,,,,,,,,,,,,,,,,35,35,,,,,,,,,2,40,299,341,,,,,,,,,,,,,,,,,,,,,,,,1002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,10,15,30,21,108,1437,2568,4134,,,10,31,41
2015,520518,520541045,10,21,,,,,,4,5,51,,,,5,,,,,,,8,8,,,,,,1,2,1,,24,77,1014,,,,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,1,1,343,,,,,,,,,,,,,,,,,,,,,,,,1019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,4,,29,91,2475,2595,,,,103,103
2015,520518,520541045,11,21,,,,,,10,3,36,,,8,3,,,,,,,2,,,,,,,3,4,,,40,102,867,,,,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,1,,,,5,3,335,,,,,,,,,,,,,,,,,,,,,,,,1026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,,8,,55,110,2304,2469,,,8,82,90
2015,520518,520541045,12,21,,2,,,,,15,36,,,1,5,,,,,,,,,,,,,,3,15,3,,,290,712,,,30,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,,,,,,,,,,,,,,,,,,,,,,,3,32,,,,,,,,,,,56,304,,,,,,,,,,,,,,,,,,,,,,,,970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,15,3,23,,,365,2058,2423,,,31,78,109
2015,520518,520543051,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,520521,520541061,6,21,,3,3,4,,10,16,23,,1,3,5,,,1,1,,3,6,5,,,,,,5,7,11,,39,50,460,,6,9,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,21,30,50,,,,,,,,,,20,26,41,,,,,,5,8,,7,13,19,,,,,,,,,,,,,,,,,,,,,,,,,137,,,,,,,,,,,,,,,,,,14,20,17,51,7,106,147,718,978,,7,12,16,35
2015,520521,520541061,7,21,,2,3,3,,9,15,27,,,2,4,,,,,,3,5,5,,,1,,,7,10,16,,43,51,464,,4,8,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,24,30,53,,,,,,,,,,20,26,41,,,,,,,,,,7,13,19,,,,,,,,,,,,,,,,,,,,,,,,137,,,,,,,,,,,,,,,,,,9,16,22,47,,106,140,748,994,,4,11,16,31
2015,520521,520541061,8,21,,3,3,4,,10,17,29,,1,1,3,,,,1,,3,5,6,,,,,,2,5,10,,47,55,468,,3,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,24,30,54,,,,,,,,,,,,,,,,,,4,7,10,,8,11,17,,,,,,,,,,,,,,,,,,,,,,,,137,,,,,,,,,,,,,,,,,,9,15,26,,0,92,118,713,923,,4,5,7,16
2015,520521,520541061,9,21,,2,4,7,,10,20,32,,2,1,4,,,1,1,,3,6,6,,,1,,,4,7,12,,49,57,470,,4,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15,17,,25,45,71,,,,,,,,,,,,,,,,,,4,4,10,,10,13,19,,,,,,,,,,,,,,,,,,,,,,,,137,,,,,,,,,,,,,,,,,,11,31,47,89,,97,141,738,976,,6,8,11,25
2015,520521,520541061,10,21,,1,3,6,,13,22,32,,1,1,3,,,1,2,,3,6,7,,,1,1,,3,5,11,,51,59,472,,3,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,,26,46,73,,,,,,,,,,,,,,,,,,2,3,11,,9,11,16,,,,,,,,,,,,,,,,,,,,,,,,137,,,,,,,,,,,,,,,,,,7,13,32,52,,102,144,740,986,,,,,
2015,520521,520541061,11,21,,1,2,3,,14,19,37,,1,1,1,,,1,1,,4,7,7,,,,,,3,4,7,,51,61,474,,2,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,,27,47,77,,,,,,,,,,,,,,,,,,2,3,10,,9,13,14,,,,,,,,,,,,,,,,,,,,,,,,137,,,,,,,,,,,,,,,,,,7,11,25,43,,105,147,749,1001,,3,5,5,13
2015,520521,520541061,12,21,,1,3,5,,15,23,40,,1,1,2,,,1,2,,4,8,8,,,,1,,2,10,12,,55,65,48,,2,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,6,,27,47,79,,,,,,,,,,,,,,,,,,3,4,10,,11,16,19,,,,,,,,,,,,,,,,,,,,,,,,137,,,,,,,,,,,,,,,,,,7,19,35,61,,112,159,334,605,,3,4,10,17
2015,610408,610441008,7,21,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,2,9,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,2,10,19,31,,,,,0
2015,610408,610441008,8,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,11,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,2,11,20,33,0,0,0,0,0
2015,610408,610441008,9,21,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,2,,1,11,19,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2,11,20,,,,,2,
2015,610408,610441008,10,21,,,,,,,,,,,,,,1,,,2,,,,,,,,,,,,1,11,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,3,11,19,1,34,,,,,
2015,610408,610441008,11,21,,,,,,,,,,,,,,,,,,2,,,,,,,,,,1,,1,11,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,3,11,19,33,0,0,0,0,0
2015,610408,610441008,12,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,10,20,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,0,10,20,30,0,1,0,1,2
2015,610709,610751026,11,21,1,,1,,,3,6,10,,,,,,,,,,,,,,,,,2,5,2,1,,3,6,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,3,1,,,6,12,29,,,,,,
2015,610709,610751026,12,21,,,,,,1,1,,,,,,,,,,,,,,,,,,,1,,,1,,,3,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,1,1,1,3,6,10,,,,10
2015,620119,620141025,9,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,620119,620141025,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,620119,620141025,11,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,620119,620141025,12,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,620205,620241007,4,21,,,,13,,,,,,,,,,,,4,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,21,,,,,,,,,,
2015,620205,620241007,5,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,620205,620241007,6,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,620205,620241007,7,21,,,,,,,,,,,,,,4,7,3,,,,,,,,,2,15,9,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,19,16,13,,,,,,,,,,,
