cAnnee,cCodeNiv,cCodeStru,uid_dhis2,cPeriode,cTypeRapport,cSRO_NJRS
2017,350516,350541024,jhMynEYfQcG,01,21,
2017,350516,350541024,jhMynEYfQcG,03,21,30
2017,350516,350541024,jhMynEYfQcG,04,21,
2017,350516,350541024,jhMynEYfQcG,05,21,30
2017,350516,350541024,jhMynEYfQcG,06,21,
2017,350516,350541024,jhMynEYfQcG,07,21,
2017,350516,350541024,jhMynEYfQcG,08,21,
2017,350516,350541024,jhMynEYfQcG,09,21,30
2017,350516,350541024,jhMynEYfQcG,10,21,30
2017,350516,350541024,jhMynEYfQcG,11,21,30
2017,350516,350541024,jhMynEYfQcG,12,21,30
2017,350517,350541025,xOW0AHGbhzz,01,21,
2017,350517,350541025,xOW0AHGbhzz,02,21,
2017,350517,350541025,xOW0AHGbhzz,03,21,
2017,350517,350541025,xOW0AHGbhzz,04,21,
2017,350517,350541025,xOW0AHGbhzz,05,21,
2017,350517,350541025,xOW0AHGbhzz,06,21,
2017,350517,350541025,xOW0AHGbhzz,07,21,
2017,350517,350541025,xOW0AHGbhzz,08,21,
2017,350517,350541025,xOW0AHGbhzz,09,21,
2017,350517,350541025,xOW0AHGbhzz,10,21,
2017,350517,350541025,xOW0AHGbhzz,11,21,
2017,350517,350541025,xOW0AHGbhzz,12,21,
2017,350517,350551028,XayRHbpjHQH,01,21,30
2017,350517,350551028,XayRHbpjHQH,02,21,0
2017,350517,350551028,XayRHbpjHQH,03,21,30
2017,350517,350551028,XayRHbpjHQH,04,21,30
2017,350517,350551028,XayRHbpjHQH,05,21,30
2017,350517,350551028,XayRHbpjHQH,06,21,30
2017,350517,350551028,XayRHbpjHQH,07,21,30
2017,350517,350551028,XayRHbpjHQH,08,21,30
2017,350517,350551028,XayRHbpjHQH,09,21,30
2017,350517,350551028,XayRHbpjHQH,10,21,30
2017,350517,350551028,XayRHbpjHQH,11,21,30
2017,350518,350541027,ywdasLE91Ac,01,21,
2017,350518,350541027,ywdasLE91Ac,02,21,
2017,350518,350541027,ywdasLE91Ac,03,21,
2017,350518,350541027,ywdasLE91Ac,04,21,
2017,350518,350541027,ywdasLE91Ac,05,21,
2017,350518,350541027,ywdasLE91Ac,06,21,
2017,350518,350541027,ywdasLE91Ac,07,21,
2017,350518,350541027,ywdasLE91Ac,08,21,
2017,350518,350541027,ywdasLE91Ac,09,21,
2017,350518,350541027,ywdasLE91Ac,10,21,
2017,350518,350541027,ywdasLE91Ac,11,21,
2017,350518,350541027,ywdasLE91Ac,12,21,
2017,350518,350551026,GnLPZLWBA34,03,21,
2017,350518,350551026,GnLPZLWBA34,04,21,
2017,350518,350551026,GnLPZLWBA34,05,21,
2017,350518,350551026,GnLPZLWBA34,07,21,
2017,350518,350551026,GnLPZLWBA34,08,21,
2017,350518,350551026,GnLPZLWBA34,09,21,
2017,350518,350551026,GnLPZLWBA34,11,21,
2017,350518,350551026,GnLPZLWBA34,12,21,
2017,350519,350541015,ylSfYC22EEB,01,21,
2017,350519,350541015,ylSfYC22EEB,02,21,
2017,350519,350541015,ylSfYC22EEB,03,21,
2017,350519,350541015,ylSfYC22EEB,04,21,
2017,350519,350541015,ylSfYC22EEB,05,21,
2017,350519,350541015,ylSfYC22EEB,06,21,0
2017,350519,350541015,ylSfYC22EEB,07,21,
2017,350519,350541015,ylSfYC22EEB,08,21,
2017,350519,350541015,ylSfYC22EEB,09,21,
2017,350519,350541015,ylSfYC22EEB,10,21,
2017,350519,350541015,ylSfYC22EEB,11,21,
2017,350601,350641001,yDh3AyrfubF,01,21,
2017,350601,350641001,yDh3AyrfubF,02,21,
2017,350601,350641001,yDh3AyrfubF,03,21,
2017,350601,350641001,yDh3AyrfubF,04,21,
2017,350601,350641001,yDh3AyrfubF,05,21,
2017,350601,350641001,yDh3AyrfubF,06,21,
2017,350601,350641001,yDh3AyrfubF,07,21,
2017,350601,350641001,yDh3AyrfubF,08,21,0
2017,350601,350641001,yDh3AyrfubF,09,21,
2017,350601,350641001,yDh3AyrfubF,10,21,
2017,350601,350641001,yDh3AyrfubF,11,21,0
2017,350601,350641001,yDh3AyrfubF,12,21,0
2017,350602,350641002,k58KqJfmgTM,01,21,
2017,350602,350641002,k58KqJfmgTM,02,21,
2017,350602,350641002,k58KqJfmgTM,03,21,
2017,350602,350641002,k58KqJfmgTM,04,21,
2017,350602,350641002,k58KqJfmgTM,05,21,
2017,350602,350641002,k58KqJfmgTM,09,21,
2017,350602,350641002,k58KqJfmgTM,10,21,0
2017,350602,350641002,k58KqJfmgTM,11,21,
2017,350602,350641002,k58KqJfmgTM,12,21,
2017,350603,350641003,pw4027AoDyF,01,21,
2017,350603,350641003,pw4027AoDyF,02,21,28
2017,350603,350641003,pw4027AoDyF,03,21,
2017,350603,350641003,pw4027AoDyF,04,21,30
2017,350603,350641003,pw4027AoDyF,05,21,30
2017,350603,350641003,pw4027AoDyF,06,21,
2017,350603,350641003,pw4027AoDyF,07,21,0
2017,350603,350641003,pw4027AoDyF,08,21,
2017,350603,350641003,pw4027AoDyF,09,21,
2017,350603,350641003,pw4027AoDyF,10,21,0
2017,350603,350641003,pw4027AoDyF,11,21,0
2017,350603,350641003,pw4027AoDyF,12,21,0
2017,350604,350641004,Bv0j33Fkigo,01,21,30
2017,350604,350641004,Bv0j33Fkigo,02,21,28
2017,350604,350641004,Bv0j33Fkigo,03,21,30
2017,350604,350641004,Bv0j33Fkigo,04,21,30
2017,350604,350641004,Bv0j33Fkigo,05,21,30
2017,350604,350641004,Bv0j33Fkigo,06,21,30
2017,350604,350641004,Bv0j33Fkigo,07,21,
2017,350604,350641004,Bv0j33Fkigo,08,21,0
2017,350604,350641004,Bv0j33Fkigo,09,21,30
2017,350604,350641004,Bv0j33Fkigo,10,21,0
2017,350604,350641004,Bv0j33Fkigo,11,21,0
2017,350604,350641004,Bv0j33Fkigo,12,21,0
2017,350605,350641005,FfeT6dGGUNF,01,21,30
2017,350605,350641005,FfeT6dGGUNF,02,21,28
2017,350605,350641005,FfeT6dGGUNF,03,21,
2017,350605,350641005,FfeT6dGGUNF,04,21,
2017,350605,350641005,FfeT6dGGUNF,05,21,
2017,350605,350641005,FfeT6dGGUNF,06,21,
2017,350605,350641005,FfeT6dGGUNF,07,21,
2017,350605,350641005,FfeT6dGGUNF,08,21,0
2017,350605,350641005,FfeT6dGGUNF,09,21,
2017,350605,350641005,FfeT6dGGUNF,10,21,0
2017,350605,350641005,FfeT6dGGUNF,11,21,
2017,350605,350641005,FfeT6dGGUNF,12,21,
2017,350605,350651006,eA3Pis9jmIj,01,21,
2017,350605,350651006,eA3Pis9jmIj,02,21,
2017,350605,350651006,eA3Pis9jmIj,03,21,
2017,350605,350651006,eA3Pis9jmIj,04,21,
2017,350605,350651006,eA3Pis9jmIj,05,21,30
2017,350605,350651006,eA3Pis9jmIj,06,21,
2017,350605,350651006,eA3Pis9jmIj,07,21,
2017,350605,350651006,eA3Pis9jmIj,08,21,30
2017,350605,350651006,eA3Pis9jmIj,09,21,30
2017,350605,350651006,eA3Pis9jmIj,10,21,30
2017,350605,350651006,eA3Pis9jmIj,11,21,4
2017,350605,350651006,eA3Pis9jmIj,12,21,30
2017,350605,350651007,OMiwCsIm3We,01,21,
2017,350605,350651007,OMiwCsIm3We,02,21,
2017,350605,350651007,OMiwCsIm3We,03,21,
2017,350605,350651007,OMiwCsIm3We,04,21,
2017,350605,350651007,OMiwCsIm3We,05,21,
2017,350605,350651007,OMiwCsIm3We,06,21,
2017,350605,350651007,OMiwCsIm3We,07,21,
2017,350605,350651007,OMiwCsIm3We,08,21,0
2017,350605,350651007,OMiwCsIm3We,09,21,
2017,350605,350651007,OMiwCsIm3We,10,21,
2017,350605,350651007,OMiwCsIm3We,11,21,
2017,350605,350651007,OMiwCsIm3We,12,21,
2017,350606,350641008,GDpSKtOSqLN,01,21,
2017,350606,350641008,GDpSKtOSqLN,02,21,
2017,350606,350641008,GDpSKtOSqLN,03,21,
2017,350606,350641008,GDpSKtOSqLN,04,21,
2017,350606,350641008,GDpSKtOSqLN,05,21,
2017,350606,350641008,GDpSKtOSqLN,06,21,
2017,350606,350641008,GDpSKtOSqLN,07,21,
2017,350606,350641008,GDpSKtOSqLN,08,21,0
2017,350606,350641008,GDpSKtOSqLN,09,21,0
2017,350606,350641008,GDpSKtOSqLN,10,21,
2017,350606,350641008,GDpSKtOSqLN,11,21,
2017,350606,350641008,GDpSKtOSqLN,12,21,
2017,350607,350641009,p2Pty3w7ZTt,01,21,
2017,350607,350641009,p2Pty3w7ZTt,02,21,
2017,350607,350641009,p2Pty3w7ZTt,03,21,
2017,350607,350641009,p2Pty3w7ZTt,07,21,
2017,350607,350641009,p2Pty3w7ZTt,08,21,0
2017,350607,350641009,p2Pty3w7ZTt,09,21,
2017,350607,350641009,p2Pty3w7ZTt,10,21,0
2017,350607,350641009,p2Pty3w7ZTt,11,21,
2017,350607,350641009,p2Pty3w7ZTt,12,21,
2017,350608,350641010,SowpzyVI9Gq,01,21,
2017,350608,350641010,SowpzyVI9Gq,02,21,
2017,350608,350641010,SowpzyVI9Gq,03,21,
2017,350608,350641010,SowpzyVI9Gq,04,21,
2017,350608,350641010,SowpzyVI9Gq,05,21,
2017,350608,350641010,SowpzyVI9Gq,06,21,
2017,350608,350641010,SowpzyVI9Gq,07,21,
2017,350608,350641010,SowpzyVI9Gq,08,21,
2017,350608,350641010,SowpzyVI9Gq,09,21,
2017,350608,350641010,SowpzyVI9Gq,10,21,
2017,350608,350641010,SowpzyVI9Gq,11,21,
2017,350608,350641010,SowpzyVI9Gq,12,21,
2017,350609,350641011,to8ODHXkSjA,01,21,
2017,350609,350641011,to8ODHXkSjA,02,21,
2017,350609,350641011,to8ODHXkSjA,03,21,
2017,350609,350641011,to8ODHXkSjA,04,21,
2017,350609,350641011,to8ODHXkSjA,05,21,
2017,350609,350641011,to8ODHXkSjA,06,21,
2017,350609,350641011,to8ODHXkSjA,07,21,
2017,350609,350641011,to8ODHXkSjA,08,21,0
2017,350609,350641011,to8ODHXkSjA,09,21,0
2017,350609,350641011,to8ODHXkSjA,10,21,0
2017,350609,350641011,to8ODHXkSjA,11,21,0
2017,350609,350641011,to8ODHXkSjA,12,21,
2017,350610,350641012,lKEoVWt9vzQ,01,21,
2017,350610,350641012,lKEoVWt9vzQ,02,21,
2017,350610,350641012,lKEoVWt9vzQ,03,21,10
2017,350610,350641012,lKEoVWt9vzQ,04,21,
2017,350610,350641012,lKEoVWt9vzQ,05,21,
2017,350610,350641012,lKEoVWt9vzQ,06,21,
2017,350610,350641012,lKEoVWt9vzQ,07,21,
2017,350610,350641012,lKEoVWt9vzQ,08,21,0
2017,350610,350641012,lKEoVWt9vzQ,09,21,30
2017,350610,350641012,lKEoVWt9vzQ,10,21,30
2017,350610,350641012,lKEoVWt9vzQ,11,21,
2017,350610,350641012,lKEoVWt9vzQ,12,21,0
2017,350610,350651013,VHP3b9DfdXL,01,21,
2017,350610,350651013,VHP3b9DfdXL,02,21,28
2017,350610,350651013,VHP3b9DfdXL,03,21,
2017,350610,350651013,VHP3b9DfdXL,04,21,
2017,350610,350651013,VHP3b9DfdXL,05,21,
2017,350610,350651013,VHP3b9DfdXL,06,21,30
2017,350610,350651013,VHP3b9DfdXL,07,21,
2017,350610,350651013,VHP3b9DfdXL,08,21,
2017,350610,350651013,VHP3b9DfdXL,09,21,
2017,350610,350651013,VHP3b9DfdXL,10,21,
2017,350610,350651013,VHP3b9DfdXL,11,21,
2017,350610,350651013,VHP3b9DfdXL,12,21,0
2017,350610,350651014,wgqV75wJXMi,01,21,30
2017,350610,350651014,wgqV75wJXMi,02,21,28
2017,350610,350651014,wgqV75wJXMi,03,21,30
2017,350610,350651014,wgqV75wJXMi,04,21,30
2017,350610,350651014,wgqV75wJXMi,05,21,30
2017,350610,350651014,wgqV75wJXMi,06,21,30
2017,350610,350651014,wgqV75wJXMi,07,21,30
2017,350610,350651014,wgqV75wJXMi,08,21,30
2017,350610,350651014,wgqV75wJXMi,09,21,0
2017,350610,350651014,wgqV75wJXMi,10,21,
2017,350610,350651014,wgqV75wJXMi,11,21,
2017,350611,350641015,S9LhQI2JD3M,01,21,
2017,350611,350641015,S9LhQI2JD3M,02,21,20
2017,350611,350641015,S9LhQI2JD3M,03,21,
2017,350611,350641015,S9LhQI2JD3M,04,21,
2017,350611,350641015,S9LhQI2JD3M,05,21,
2017,350611,350641015,S9LhQI2JD3M,06,21,
2017,350611,350641015,S9LhQI2JD3M,07,21,
2017,350611,350641015,S9LhQI2JD3M,08,21,0
2017,350611,350641015,S9LhQI2JD3M,09,21,
2017,350611,350641015,S9LhQI2JD3M,10,21,0
2017,350611,350641015,S9LhQI2JD3M,11,21,0
2017,350611,350641015,S9LhQI2JD3M,12,21,0
2017,350612,350641016,zHIVROnaeQJ,01,21,30
2017,350612,350641016,zHIVROnaeQJ,02,21,28
2017,350612,350641016,zHIVROnaeQJ,03,21,30
2017,350612,350641016,zHIVROnaeQJ,04,21,30
2017,350612,350641016,zHIVROnaeQJ,05,21,30
2017,350612,350641016,zHIVROnaeQJ,06,21,30
2017,350612,350641016,zHIVROnaeQJ,07,21,30
2017,350612,350641016,zHIVROnaeQJ,08,21,30
2017,350612,350641016,zHIVROnaeQJ,09,21,30
2017,350612,350641016,zHIVROnaeQJ,10,21,30
2017,350612,350641016,zHIVROnaeQJ,11,21,30
2017,350612,350641016,zHIVROnaeQJ,12,21,30
2017,350613,350641017,qaAyF1vMpT5,01,21,
2017,350613,350641017,qaAyF1vMpT5,02,21,
2017,350613,350641017,qaAyF1vMpT5,03,21,
2017,350613,350641017,qaAyF1vMpT5,04,21,
2017,350613,350641017,qaAyF1vMpT5,05,21,
2017,350613,350641017,qaAyF1vMpT5,06,21,
2017,350613,350641017,qaAyF1vMpT5,07,21,
2017,350613,350641017,qaAyF1vMpT5,08,21,0
2017,350613,350641017,qaAyF1vMpT5,09,21,0
2017,350613,350641017,qaAyF1vMpT5,10,21,0
2017,350613,350641017,qaAyF1vMpT5,11,21,
2017,350613,350641017,qaAyF1vMpT5,12,21,
2017,350614,350641018,u8JE3jXmMi1,01,21,
2017,350614,350641018,u8JE3jXmMi1,02,21,
2017,350614,350641018,u8JE3jXmMi1,03,21,
2017,350614,350641018,u8JE3jXmMi1,04,21,
2017,350614,350641018,u8JE3jXmMi1,05,21,
2017,350614,350641018,u8JE3jXmMi1,06,21,
2017,350614,350641018,u8JE3jXmMi1,07,21,
2017,350614,350641018,u8JE3jXmMi1,08,21,0
2017,350614,350641018,u8JE3jXmMi1,09,21,
2017,350614,350641018,u8JE3jXmMi1,10,21,
2017,350614,350641018,u8JE3jXmMi1,11,21,
2017,350614,350641018,u8JE3jXmMi1,12,21,
2017,350615,350641019,Sd305R8DXSe,01,21,
2017,350615,350641019,Sd305R8DXSe,02,21,
2017,350615,350641019,Sd305R8DXSe,06,21,
2017,350615,350641019,Sd305R8DXSe,07,21,
2017,350615,350641019,Sd305R8DXSe,08,21,0
2017,350615,350641019,Sd305R8DXSe,09,21,
2017,350615,350641019,Sd305R8DXSe,10,21,
2017,350615,350641019,Sd305R8DXSe,11,21,
2017,350615,350641019,Sd305R8DXSe,12,21,
2017,350616,350641020,UvneTMfnITQ,01,21,
2017,350616,350641020,UvneTMfnITQ,02,21,
2017,350616,350641020,UvneTMfnITQ,03,21,
2017,350616,350641020,UvneTMfnITQ,04,21,
2017,350616,350641020,UvneTMfnITQ,05,21,
2017,350616,350641020,UvneTMfnITQ,06,21,
2017,350616,350641020,UvneTMfnITQ,07,21,0
2017,350616,350641020,UvneTMfnITQ,08,21,0
2017,350616,350641020,UvneTMfnITQ,09,21,
2017,350616,350641020,UvneTMfnITQ,10,21,
2017,350616,350641020,UvneTMfnITQ,11,21,
2017,350616,350641020,UvneTMfnITQ,12,21,
2017,350616,350653021,ZR9L4DXFZQ4,01,21,
2017,350616,350653021,ZR9L4DXFZQ4,02,21,
2017,350616,350653021,ZR9L4DXFZQ4,03,21,
2017,350616,350653021,ZR9L4DXFZQ4,04,21,
2017,350616,350653021,ZR9L4DXFZQ4,05,21,
2017,350616,350653021,ZR9L4DXFZQ4,06,21,
2017,350616,350653021,ZR9L4DXFZQ4,07,21,
2017,350616,350653021,ZR9L4DXFZQ4,08,21,
2017,350616,350653021,ZR9L4DXFZQ4,09,21,
2017,350616,350653021,ZR9L4DXFZQ4,10,21,
2017,350616,350653021,ZR9L4DXFZQ4,11,21,
2017,350616,350653021,ZR9L4DXFZQ4,12,21,
2017,350617,350641022,Sgs96h15XJw,01,21,
2017,350617,350641022,Sgs96h15XJw,02,21,
2017,350617,350641022,Sgs96h15XJw,03,21,
2017,350617,350641022,Sgs96h15XJw,04,21,
2017,350617,350641022,Sgs96h15XJw,05,21,
2017,350617,350641022,Sgs96h15XJw,06,21,
2017,350617,350641022,Sgs96h15XJw,07,21,
2017,350617,350641022,Sgs96h15XJw,08,21,
2017,350617,350641022,Sgs96h15XJw,09,21,
2017,350617,350641022,Sgs96h15XJw,10,21,
2017,350617,350641022,Sgs96h15XJw,11,21,
2017,350617,350641022,Sgs96h15XJw,12,21,
2017,350617,350651027,pHodvvtYY5g,01,21,
2017,350617,350651027,pHodvvtYY5g,02,21,
2017,350617,350651027,pHodvvtYY5g,03,21,
2017,350617,350651027,pHodvvtYY5g,04,21,
2017,350617,350651027,pHodvvtYY5g,05,21,
2017,350617,350651027,pHodvvtYY5g,06,21,
2017,350617,350651027,pHodvvtYY5g,07,21,
2017,350617,350651027,pHodvvtYY5g,08,21,0
2017,350617,350651027,pHodvvtYY5g,09,21,
2017,350617,350651027,pHodvvtYY5g,10,21,0
2017,350617,350651027,pHodvvtYY5g,11,21,0
2017,350617,350651027,pHodvvtYY5g,12,21,
2017,350617,350652023,npZVn3St6tf,01,21,
2017,350617,350652023,npZVn3St6tf,02,21,
2017,350617,350652023,npZVn3St6tf,03,21,
2017,350617,350652023,npZVn3St6tf,04,21,
2017,350617,350652023,npZVn3St6tf,05,21,
2017,350617,350652023,npZVn3St6tf,06,21,
2017,350617,350652023,npZVn3St6tf,07,21,
2017,350617,350652023,npZVn3St6tf,08,21,
2017,350617,350652023,npZVn3St6tf,09,21,
2017,350617,350652023,npZVn3St6tf,10,21,
2017,350617,350652023,npZVn3St6tf,11,21,
2017,350617,350652023,npZVn3St6tf,12,21,
2017,350617,350652024,GclRbokXXHP,01,21,
2017,350617,350652024,GclRbokXXHP,02,21,
2017,350617,350652024,GclRbokXXHP,03,21,
2017,350617,350652024,GclRbokXXHP,04,21,
2017,350617,350652024,GclRbokXXHP,05,21,
2017,350617,350652024,GclRbokXXHP,06,21,
2017,350617,350652024,GclRbokXXHP,07,21,
2017,350617,350652024,GclRbokXXHP,08,21,
2017,350617,350652024,GclRbokXXHP,09,21,
2017,350617,350652024,GclRbokXXHP,10,21,
2017,350617,350652024,GclRbokXXHP,11,21,
2017,350617,350652024,GclRbokXXHP,12,21,
2017,350618,350641025,diOhECeojSf,01,21,
2017,350618,350641025,diOhECeojSf,02,21,
2017,350618,350641025,diOhECeojSf,03,21,
2017,350618,350641025,diOhECeojSf,04,21,
2017,350618,350641025,diOhECeojSf,05,21,
2017,350618,350641025,diOhECeojSf,06,21,
2017,350618,350641025,diOhECeojSf,07,21,
2017,350618,350641025,diOhECeojSf,08,21,0
2017,350618,350641025,diOhECeojSf,09,21,0
2017,350618,350641025,diOhECeojSf,10,21,0
2017,350618,350641025,diOhECeojSf,11,21,0
2017,350618,350641025,diOhECeojSf,12,21,0
2017,350618,350652026,PBELQ98WwuH,01,21,
2017,350618,350652026,PBELQ98WwuH,02,21,
2017,350618,350652026,PBELQ98WwuH,03,21,
2017,350618,350652026,PBELQ98WwuH,04,21,
2017,350618,350652026,PBELQ98WwuH,05,21,
2017,350618,350652026,PBELQ98WwuH,06,21,
2017,350618,350652026,PBELQ98WwuH,07,21,
2017,350618,350652026,PBELQ98WwuH,08,21,
2017,350618,350652026,PBELQ98WwuH,09,21,
2017,350618,350652026,PBELQ98WwuH,10,21,
2017,350618,350652026,PBELQ98WwuH,11,21,
2017,350618,350652026,PBELQ98WwuH,12,21,
2017,350619,350641026,rgErs1iV287,01,21,
2017,350619,350641026,rgErs1iV287,02,21,
2017,350619,350641026,rgErs1iV287,03,21,
2017,350619,350641026,rgErs1iV287,04,21,
2017,350619,350641026,rgErs1iV287,05,21,
2017,350619,350641026,rgErs1iV287,08,21,0
2017,350619,350641026,rgErs1iV287,09,21,0
2017,350619,350641026,rgErs1iV287,10,21,30
2017,350619,350641026,rgErs1iV287,11,21,30
2017,350619,350641026,rgErs1iV287,12,21,30
2017,410101,410141001,Og23D1GURi1,01,21,
2017,410101,410141001,Og23D1GURi1,02,21,
2017,410101,410141001,Og23D1GURi1,03,21,
2017,410101,410141001,Og23D1GURi1,04,21,
2017,410101,410141001,Og23D1GURi1,05,21,
2017,410101,410141001,Og23D1GURi1,07,21,
2017,410101,410141001,Og23D1GURi1,08,21,
2017,410101,410141001,Og23D1GURi1,09,21,
2017,410101,410141001,Og23D1GURi1,10,21,
2017,410101,410141001,Og23D1GURi1,11,21,
2017,410101,410141001,Og23D1GURi1,12,21,
2017,410101,410141002,sMmv3Gps1Na,01,21,
2017,410101,410141002,sMmv3Gps1Na,02,21,
2017,410101,410141002,sMmv3Gps1Na,03,21,
2017,410101,410141002,sMmv3Gps1Na,04,21,
2017,410101,410141002,sMmv3Gps1Na,05,21,
2017,410101,410141002,sMmv3Gps1Na,06,21,
2017,410101,410141002,sMmv3Gps1Na,07,21,
2017,410101,410141002,sMmv3Gps1Na,08,21,
2017,410101,410141002,sMmv3Gps1Na,09,21,
2017,410101,410141002,sMmv3Gps1Na,10,21,
2017,410101,410141002,sMmv3Gps1Na,11,21,
2017,410101,410141002,sMmv3Gps1Na,12,21,
2017,410101,410141003,tQ5fscdYj4j,01,21,
2017,410101,410141003,tQ5fscdYj4j,02,21,
2017,410101,410141003,tQ5fscdYj4j,03,21,
2017,410101,410141003,tQ5fscdYj4j,04,21,
2017,410101,410141003,tQ5fscdYj4j,05,21,
2017,410101,410141003,tQ5fscdYj4j,06,21,
2017,410101,410141003,tQ5fscdYj4j,07,21,
2017,410101,410141003,tQ5fscdYj4j,08,21,
2017,410101,410141003,tQ5fscdYj4j,09,21,
2017,410101,410141003,tQ5fscdYj4j,10,21,
2017,410101,410141003,tQ5fscdYj4j,11,21,
2017,410101,410141003,tQ5fscdYj4j,12,21,
2017,410101,410141004,R3x3F2isvIH,01,21,
2017,410101,410141004,R3x3F2isvIH,02,21,
2017,410101,410141004,R3x3F2isvIH,03,21,
2017,410101,410141004,R3x3F2isvIH,04,21,
2017,410101,410141004,R3x3F2isvIH,05,21,
2017,410101,410141004,R3x3F2isvIH,06,21,
2017,410101,410141004,R3x3F2isvIH,07,21,
2017,410101,410141004,R3x3F2isvIH,08,21,
2017,410101,410141004,R3x3F2isvIH,09,21,
2017,410101,410141004,R3x3F2isvIH,10,21,
2017,410101,410141004,R3x3F2isvIH,11,21,
2017,410101,410141004,R3x3F2isvIH,12,21,
2017,410101,410141006,vm7EDebLb4m,01,21,
2017,410101,410141006,vm7EDebLb4m,02,21,
2017,410101,410141006,vm7EDebLb4m,03,21,
2017,410101,410141006,vm7EDebLb4m,05,21,
2017,410101,410141006,vm7EDebLb4m,06,21,
2017,410101,410141006,vm7EDebLb4m,07,21,
2017,410101,410141006,vm7EDebLb4m,08,21,
2017,410101,410141006,vm7EDebLb4m,09,21,
2017,410101,410141006,vm7EDebLb4m,10,21,
2017,410101,410141006,vm7EDebLb4m,11,21,
2017,410101,410141006,vm7EDebLb4m,12,21,
2017,410101,410141008,Wn6JwyD6Puz,12,21,
2017,410101,410141009,hzPWgcl7y53,03,21,
2017,410101,410141009,hzPWgcl7y53,06,21,
2017,410101,410141009,hzPWgcl7y53,10,21,
2017,410101,410141009,hzPWgcl7y53,11,21,
2017,410101,410141009,hzPWgcl7y53,12,21,0
2017,410101,410141022,TwsalE5yl5h,11,21,
2017,410101,410141025,hR20OrmCv5Q,01,21,
2017,410101,410141025,hR20OrmCv5Q,02,21,
2017,410101,410141025,hR20OrmCv5Q,03,21,
2017,410101,410141025,hR20OrmCv5Q,05,21,
2017,410101,410141025,hR20OrmCv5Q,06,21,
2017,410101,410141025,hR20OrmCv5Q,07,21,
2017,410101,410141025,hR20OrmCv5Q,09,21,
2017,410101,410141025,hR20OrmCv5Q,10,21,
2017,410101,410141025,hR20OrmCv5Q,11,21,
2017,410101,410141025,hR20OrmCv5Q,12,21,
2017,410101,410141026,JTyiCC7emqy,01,21,30
2017,410101,410141026,JTyiCC7emqy,02,21,30
2017,410101,410141026,JTyiCC7emqy,03,21,30
2017,410101,410141026,JTyiCC7emqy,04,21,30
2017,410101,410141026,JTyiCC7emqy,06,21,30
2017,410101,410141026,JTyiCC7emqy,08,21,30
2017,410101,410141026,JTyiCC7emqy,09,21,30
2017,410101,410141026,JTyiCC7emqy,10,21,30
2017,410101,410141026,JTyiCC7emqy,12,21,30
2017,410101,410142024,cUvKTmoR26c,12,21,
2017,410101,410142025,tzBmOmq5zly,12,21,
2017,410101,410143019,c0q3KPfZHp6,06,21,
2017,410101,410143019,c0q3KPfZHp6,08,21,
2017,410201,410241001,vfWe6NLCaa3,01,21,0
2017,410201,410241001,vfWe6NLCaa3,02,21,
2017,410201,410241001,vfWe6NLCaa3,03,21,
2017,410201,410241001,vfWe6NLCaa3,04,21,
2017,410201,410241001,vfWe6NLCaa3,05,21,
2017,410201,410241001,vfWe6NLCaa3,06,21,
2017,410201,410241001,vfWe6NLCaa3,07,21,
2017,410201,410241001,vfWe6NLCaa3,08,21,
2017,410201,410241001,vfWe6NLCaa3,09,21,
2017,410201,410241001,vfWe6NLCaa3,10,21,
2017,410201,410241001,vfWe6NLCaa3,11,21,
2017,410201,410241001,vfWe6NLCaa3,12,21,
2017,410201,410251002,QTsNFKqp6gb,01,21,
2017,410201,410251002,QTsNFKqp6gb,02,21,
2017,410201,410251002,QTsNFKqp6gb,03,21,
2017,410201,410251002,QTsNFKqp6gb,04,21,
2017,410201,410251002,QTsNFKqp6gb,05,21,
2017,410201,410251002,QTsNFKqp6gb,06,21,
2017,410201,410251002,QTsNFKqp6gb,07,21,
2017,410201,410251002,QTsNFKqp6gb,08,21,
2017,410201,410251002,QTsNFKqp6gb,09,21,
2017,410201,410251002,QTsNFKqp6gb,10,21,
2017,410201,410251002,QTsNFKqp6gb,11,21,
2017,410201,410251002,QTsNFKqp6gb,12,21,
2017,410201,410251003,fWUmvKWL526,01,21,
2017,410201,410251003,fWUmvKWL526,02,21,
2017,410201,410251003,fWUmvKWL526,03,21,
2017,410201,410251003,fWUmvKWL526,04,21,
2017,410201,410251003,fWUmvKWL526,05,21,
2017,410201,410251003,fWUmvKWL526,06,21,
2017,410201,410251003,fWUmvKWL526,07,21,
2017,410201,410251003,fWUmvKWL526,08,21,
2017,410201,410251003,fWUmvKWL526,09,21,
2017,410201,410251003,fWUmvKWL526,10,21,
2017,410201,410251003,fWUmvKWL526,11,21,
2017,410201,410251003,fWUmvKWL526,12,21,
2017,410202,410241004,Cf4LJmIcIS4,01,21,
2017,410202,410241004,Cf4LJmIcIS4,02,21,
2017,410202,410241004,Cf4LJmIcIS4,03,21,
2017,410202,410241004,Cf4LJmIcIS4,04,21,
2017,410202,410241004,Cf4LJmIcIS4,05,21,
2017,410202,410241004,Cf4LJmIcIS4,06,21,
2017,410202,410241004,Cf4LJmIcIS4,07,21,
2017,410202,410241004,Cf4LJmIcIS4,08,21,
2017,410202,410241004,Cf4LJmIcIS4,09,21,
2017,410202,410241004,Cf4LJmIcIS4,10,21,
2017,410202,410241004,Cf4LJmIcIS4,11,21,
